epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,63.2566,0.94189,2.03376,1.46939,0.13238,0.41366,0.1305,0.0541,1.8661,3.44385,2.94068,0.0671692,0.000331624,0.000331624
2,122.509,0.8971,1.76859,1.42396,0.18293,0.5382,0.21574,0.14912,1.03926,2.06119,1.85432,0.0341691,0.000664846,0.000664846
3,179.43,0.82911,1.69734,1.36688,0.24701,0.62107,0.30593,0.22506,0.90481,1.70744,1.7218,0.00116856,0.00099762,0.00099762
4,236.49,0.80967,1.65302,1.35397,0.30894,0.57931,0.37013,0.29363,0.71821,1.56234,1.45656,0.000998489,0.000998489,0.000998489
5,293.446,0.7809,1.60551,1.32589,0.34205,0.6031,0.41957,0.31905,0.81168,1.45035,1.54104,0.000997316,0.000997316,0.000997316
6,350.36,0.7424,1.56697,1.2949,0.36743,0.65483,0.38886,0.31103,0.72979,1.65333,1.43565,0.000995808,0.000995808,0.000995808
7,407.015,0.71589,1.53302,1.27593,0.32424,0.6549,0.46231,0.39626,0.60974,1.38401,1.32632,0.000993967,0.000993967,0.000993967
8,463.69,0.70489,1.50906,1.26459,0.31718,0.69642,0.43101,0.35788,0.67176,1.48084,1.37447,0.000991795,0.000991795,0.000991795
9,520.614,0.70098,1.49055,1.26227,0.37381,0.70493,0.47916,0.3965,0.67932,1.30957,1.38712,0.000989292,0.000989292,0.000989292
10,577.358,0.67996,1.46902,1.24944,0.40711,0.68708,0.51448,0.43413,0.63077,1.22869,1.3175,0.000986461,0.000986461,0.000986461
11,634.538,0.68867,1.44649,1.25216,0.30491,0.64854,0.45836,0.36993,0.71276,1.50601,1.40948,0.000983304,0.000983304,0.000983304
12,691.188,0.67128,1.45297,1.24187,0.42101,0.6518,0.50491,0.42674,0.61756,1.25811,1.32222,0.000979822,0.000979822,0.000979822
13,748.012,0.64899,1.42354,1.2233,0.34678,0.68337,0.51295,0.441,0.57798,1.29663,1.26164,0.000976018,0.000976018,0.000976018
14,804.765,0.65695,1.40242,1.23105,0.39381,0.68654,0.54923,0.46875,0.60653,1.23613,1.27576,0.000971894,0.000971894,0.000971894
15,861.683,0.6413,1.3921,1.21848,0.42846,0.69566,0.5737,0.50337,0.53859,1.14673,1.22303,0.000967454,0.000967454,0.000967454
16,918.654,0.63608,1.39078,1.21252,0.4301,0.7204,0.58029,0.4987,0.59805,1.12974,1.3016,0.000962701,0.000962701,0.000962701
17,975.404,0.6346,1.37624,1.21443,0.45496,0.70861,0.58691,0.50588,0.56615,1.09206,1.24216,0.000957637,0.000957637,0.000957637
18,1032.42,0.6398,1.37329,1.21709,0.46199,0.68879,0.57592,0.50329,0.5321,1.12815,1.21434,0.000952267,0.000952267,0.000952267
19,1089.2,0.63112,1.37438,1.21141,0.45055,0.68216,0.59537,0.51139,0.58172,1.15005,1.2457,0.000946593,0.000946593,0.000946593
20,1146.59,0.62535,1.35077,1.20806,0.45965,0.64309,0.58421,0.49695,0.60905,1.23386,1.26272,0.00094062,0.00094062,0.00094062
