epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1595.64,0.55005,1.15262,1.14911,0.64306,0.70187,0.73552,0.65575,0.47351,0.89691,1.13272,0.000743808,0.000743808,0.000743808
43,1632.97,0.54159,1.12723,1.14585,0.65921,0.67833,0.73943,0.65911,0.48257,0.91974,1.15309,0.000732455,0.000732455,0.000732455
44,1670.62,0.54978,1.13382,1.14993,0.67435,0.72624,0.75507,0.67339,0.48184,0.84558,1.13659,0.00072095,0.00072095,0.00072095
45,1707.98,0.54315,1.12927,1.14663,0.66006,0.71802,0.75365,0.67462,0.47442,0.88733,1.13661,0.000709301,0.000709301,0.000709301
46,1745.47,0.53659,1.11105,1.13992,0.69663,0.68867,0.75064,0.6711,0.47983,0.85109,1.14389,0.000697515,0.000697515,0.000697515
47,1783.2,0.52492,1.10562,1.13346,0.64165,0.73538,0.74826,0.6706,0.47391,0.85846,1.13483,0.0006856,0.0006856,0.0006856
48,1820.66,0.53389,1.1096,1.14035,0.63716,0.73741,0.75683,0.6745,0.48786,0.86232,1.13918,0.000673565,0.000673565,0.000673565
49,1858.25,0.53531,1.10019,1.13586,0.65719,0.71421,0.75277,0.6707,0.4806,0.87168,1.14322,0.000661418,0.000661418,0.000661418
50,1895.51,0.53003,1.09828,1.1367,0.66682,0.72134,0.7584,0.68233,0.46641,0.84586,1.13288,0.000649168,0.000649168,0.000649168
51,1933.31,0.52467,1.08445,1.13386,0.69161,0.6828,0.74896,0.67428,0.46573,0.84986,1.12705,0.000636821,0.000636821,0.000636821
52,1970.62,0.52317,1.08405,1.13178,0.6866,0.70323,0.75785,0.67746,0.46987,0.84482,1.12445,0.000624388,0.000624388,0.000624388
53,2007.9,0.51986,1.06665,1.12667,0.66009,0.73558,0.76328,0.68104,0.4702,0.8352,1.12973,0.000611877,0.000611877,0.000611877
