epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,152.156,0.97953,1.99974,1.50567,0.00012,0.00459,2e-05,0,nan,nan,nan,0.0671692,0.000331624,0.000331624
2,270.745,0.95193,1.82912,1.4667,0.33816,0.5357,0.26312,0.15847,1.25878,1.94055,2.1029,0.0341691,0.000664846,0.000664846
3,386.287,0.86952,1.74098,1.39442,0.20389,0.5724,0.24617,0.17965,0.9431,2.15502,1.80336,0.00116856,0.00099762,0.00099762
4,501.731,0.83854,1.69917,1.37123,0.19804,0.76164,0.25852,0.18963,0.85919,1.75668,1.56589,0.000998489,0.000998489,0.000998489
5,617.048,0.81294,1.65458,1.34842,0.24491,0.62781,0.33897,0.26126,0.81566,1.64065,1.53744,0.000997316,0.000997316,0.000997316
6,732.391,0.75664,1.61387,1.3043,0.29053,0.61457,0.37861,0.31498,0.66009,1.4681,1.37076,0.000995808,0.000995808,0.000995808
7,847.799,0.72873,1.57805,1.28589,0.31255,0.66375,0.40435,0.32901,0.69694,1.48145,1.43665,0.000993967,0.000993967,0.000993967
8,963.314,0.71455,1.55007,1.27147,0.35114,0.66551,0.47556,0.40312,0.61144,1.32482,1.32837,0.000991795,0.000991795,0.000991795
9,1078.7,0.71644,1.52501,1.27027,0.31782,0.62478,0.42649,0.36359,0.59133,1.51221,1.2798,0.000989292,0.000989292,0.000989292
10,1193.91,0.71009,1.52078,1.27004,0.36928,0.66116,0.50021,0.42914,0.61248,1.25256,1.2912,0.000986461,0.000986461,0.000986461
11,1309.2,0.71685,1.49663,1.271,0.3895,0.65859,0.50752,0.43401,0.58661,1.22341,1.27498,0.000983304,0.000983304,0.000983304
12,1424.64,0.6816,1.48382,1.2462,0.40186,0.63288,0.48114,0.4017,0.62258,1.30304,1.30283,0.000979822,0.000979822,0.000979822
13,1539.94,0.66646,1.45556,1.23243,0.43345,0.66785,0.55439,0.47787,0.56526,1.15415,1.24415,0.000976018,0.000976018,0.000976018
14,1655.23,0.67388,1.44135,1.23862,0.40422,0.63388,0.50921,0.44084,0.56674,1.25089,1.23994,0.000971894,0.000971894,0.000971894
15,1770.33,0.65371,1.42988,1.22509,0.46657,0.63306,0.54996,0.471,0.58588,1.21321,1.25499,0.000967454,0.000967454,0.000967454
16,1885.34,0.65092,1.42613,1.2221,0.4867,0.61393,0.5569,0.47344,0.58789,1.20555,1.26902,0.000962701,0.000962701,0.000962701
17,2000.49,0.64569,1.40381,1.2175,0.45559,0.66775,0.57283,0.49919,0.54608,1.16509,1.22845,0.000957637,0.000957637,0.000957637
18,2115.75,0.65436,1.40659,1.22363,0.46385,0.6943,0.53397,0.46356,0.54509,1.2463,1.21029,0.000952267,0.000952267,0.000952267
19,2230.69,0.64218,1.39497,1.21352,0.44677,0.65863,0.5802,0.50898,0.52136,1.15967,1.1851,0.000946593,0.000946593,0.000946593
20,2346.05,0.64189,1.38895,1.21759,0.4538,0.63807,0.56482,0.48106,0.60212,1.20855,1.26248,0.00094062,0.00094062,0.00094062
21,2461.07,0.63132,1.36865,1.20606,0.50119,0.64088,0.54545,0.47144,0.56786,1.24327,1.22151,0.000934352,0.000934352,0.000934352
22,2576.23,0.63871,1.35899,1.21133,0.50273,0.65239,0.60633,0.53358,0.50789,1.08957,1.17911,0.000927794,0.000927794,0.000927794
23,2691.57,0.6151,1.33286,1.19368,0.47574,0.69298,0.61025,0.53627,0.50727,1.09569,1.1778,0.000920949,0.000920949,0.000920949
24,2806.82,0.61881,1.33669,1.19687,0.52042,0.66375,0.60977,0.53285,0.54278,1.09743,1.19953,0.000913822,0.000913822,0.000913822
25,2921.93,0.61032,1.3237,1.19433,0.48085,0.6945,0.61697,0.54441,0.51214,1.07919,1.18184,0.000906418,0.000906418,0.000906418
26,3037.12,0.60891,1.32099,1.18762,0.49665,0.6737,0.62063,0.54629,0.51795,1.09874,1.18764,0.000898743,0.000898743,0.000898743
27,3152.44,0.61103,1.31268,1.18844,0.53461,0.6783,0.65388,0.58017,0.49802,1.01568,1.17008,0.000890802,0.000890802,0.000890802
28,3267.58,0.60443,1.29513,1.18122,0.58647,0.67165,0.6632,0.58579,0.5072,0.99849,1.16486,0.000882599,0.000882599,0.000882599
29,3382.78,0.59869,1.2835,1.18069,0.58306,0.64828,0.65339,0.58039,0.49669,0.98561,1.15742,0.000874141,0.000874141,0.000874141
30,3497.79,0.5971,1.28594,1.17974,0.55277,0.65522,0.64605,0.56755,0.51636,1.05013,1.17773,0.000865433,0.000865433,0.000865433
31,3612.85,0.59187,1.29161,1.17703,0.53213,0.68448,0.63561,0.55059,0.54437,1.05606,1.21042,0.000856482,0.000856482,0.000856482
32,3727.85,0.59313,1.27115,1.17311,0.57653,0.69361,0.65712,0.5823,0.50264,1.0041,1.15939,0.000847294,0.000847294,0.000847294
33,3842.92,0.59279,1.2734,1.17381,0.52031,0.71647,0.64391,0.56884,0.50716,1.0419,1.17226,0.000837874,0.000837874,0.000837874
34,3958.01,0.58259,1.25174,1.17205,0.62507,0.64075,0.67205,0.59664,0.50369,0.98634,1.16895,0.00082823,0.00082823,0.00082823
35,4073.3,0.58451,1.25077,1.17311,0.59771,0.68813,0.69384,0.61311,0.5266,0.96941,1.17802,0.000818367,0.000818367,0.000818367
36,4188.49,0.57907,1.24101,1.16781,0.6042,0.66563,0.68587,0.61415,0.47849,0.96038,1.14138,0.000808293,0.000808293,0.000808293
37,4303.7,0.56826,1.233,1.16149,0.56667,0.70111,0.69116,0.61602,0.48424,0.96776,1.14009,0.000798015,0.000798015,0.000798015
38,4419.06,0.573,1.22784,1.16296,0.61644,0.68434,0.70157,0.62619,0.49196,0.92401,1.14793,0.000787539,0.000787539,0.000787539
39,4534.33,0.56302,1.21853,1.15581,0.62795,0.66786,0.69886,0.62115,0.4948,0.99781,1.15998,0.000776873,0.000776873,0.000776873
40,4649.55,0.56975,1.22058,1.15809,0.56271,0.72652,0.68973,0.61531,0.48155,0.96366,1.14757,0.000766024,0.000766024,0.000766024
41,4764.69,0.56526,1.19846,1.1577,0.61617,0.68884,0.70669,0.63363,0.47194,0.93865,1.13286,0.000755,0.000755,0.000755
42,4880.08,0.56255,1.20013,1.15434,0.56973,0.74232,0.70624,0.6318,0.48372,0.92451,1.13356,0.000743808,0.000743808,0.000743808
43,4995.28,0.55475,1.18488,1.15218,0.60109,0.69874,0.70005,0.62786,0.46939,0.92229,1.13347,0.000732455,0.000732455,0.000732455
44,5110.25,0.55625,1.18334,1.153,0.6163,0.7161,0.7175,0.64224,0.47712,0.89433,1.13507,0.00072095,0.00072095,0.00072095
45,5225.49,0.55686,1.18432,1.1551,0.63436,0.66335,0.70955,0.63512,0.47501,0.90661,1.1394,0.000709301,0.000709301,0.000709301
46,5340.64,0.55368,1.16993,1.14668,0.62971,0.68052,0.71835,0.6427,0.47191,0.92526,1.13891,0.000697515,0.000697515,0.000697515
47,5455.96,0.53555,1.1577,1.1373,0.63171,0.71647,0.72926,0.65516,0.4633,0.88957,1.11974,0.0006856,0.0006856,0.0006856
48,5571.28,0.54332,1.1594,1.14429,0.62865,0.67793,0.71364,0.6404,0.48131,0.93069,1.13912,0.000673565,0.000673565,0.000673565
49,5686.34,0.54878,1.15188,1.14226,0.6748,0.68427,0.73123,0.66039,0.45793,0.89621,1.11626,0.000661418,0.000661418,0.000661418
50,5801.5,0.54314,1.16496,1.14454,0.64676,0.71411,0.7437,0.67014,0.4559,0.85926,1.11802,0.000649168,0.000649168,0.000649168
51,5916.71,0.54516,1.14304,1.14368,0.63098,0.7198,0.7344,0.66272,0.45431,0.86702,1.11394,0.000636821,0.000636821,0.000636821
52,6031.64,0.53794,1.1415,1.13812,0.64002,0.67338,0.72489,0.65497,0.45554,0.88704,1.11589,0.000624388,0.000624388,0.000624388
53,6146.76,0.5342,1.1237,1.13537,0.65322,0.68524,0.72885,0.658,0.45085,0.89033,1.11204,0.000611877,0.000611877,0.000611877
54,6261.66,0.53873,1.12666,1.13931,0.65524,0.6917,0.74071,0.66485,0.472,0.85564,1.12749,0.000599295,0.000599295,0.000599295
55,6376.65,0.52787,1.11159,1.13225,0.63601,0.7142,0.73815,0.66499,0.4568,0.89601,1.10723,0.000586653,0.000586653,0.000586653
56,6491.63,0.53229,1.10824,1.13112,0.62731,0.71263,0.73527,0.66402,0.45319,0.8856,1.10852,0.000573958,0.000573958,0.000573958
57,6606.75,0.52774,1.104,1.13112,0.64394,0.72355,0.74094,0.67192,0.44906,0.8504,1.10262,0.000561219,0.000561219,0.000561219
58,6721.95,0.52634,1.1038,1.13035,0.62772,0.73055,0.74522,0.66979,0.46601,0.86207,1.12219,0.000548445,0.000548445,0.000548445
59,6837,0.52513,1.0949,1.13277,0.65577,0.6973,0.74985,0.67873,0.44756,0.86476,1.09923,0.000535645,0.000535645,0.000535645
60,6952.17,0.51657,1.06851,1.1254,0.66983,0.6849,0.74167,0.67181,0.44804,0.87205,1.10204,0.000522827,0.000522827,0.000522827
61,7067.21,0.52221,1.08811,1.1322,0.65414,0.71716,0.74971,0.67987,0.45,0.84345,1.10081,0.00051,0.00051,0.00051
62,7182.43,0.51457,1.07579,1.12267,0.66342,0.7019,0.74852,0.67963,0.44679,0.84626,1.09884,0.000497173,0.000497173,0.000497173
63,7297.47,0.51738,1.07152,1.1264,0.67861,0.68567,0.74781,0.67934,0.44539,0.86231,1.0985,0.000484355,0.000484355,0.000484355
64,7412.64,0.50957,1.06052,1.12304,0.67609,0.6886,0.74823,0.68115,0.4482,0.86252,1.09745,0.000471555,0.000471555,0.000471555
65,7527.96,0.50629,1.04652,1.11626,0.64224,0.71861,0.75168,0.68182,0.44821,0.84263,1.0979,0.000458781,0.000458781,0.000458781
66,7643.13,0.50265,1.04893,1.1145,0.62831,0.75566,0.75492,0.68632,0.44352,0.83565,1.0978,0.000446042,0.000446042,0.000446042
