epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2279.24,0.56026,1.17658,1.15613,0.64971,0.69365,0.72809,0.64797,0.4854,0.87836,1.15554,0.000743808,0.000743808,0.000743808
43,2333.52,0.55246,1.1505,1.15324,0.65897,0.70895,0.74285,0.6658,0.46804,0.87995,1.13252,0.000732455,0.000732455,0.000732455
44,2387.61,0.55422,1.15786,1.15313,0.63519,0.716,0.73008,0.64405,0.50277,0.90995,1.18669,0.00072095,0.00072095,0.00072095
45,2441.94,0.55669,1.15873,1.15687,0.62799,0.7077,0.73208,0.6502,0.49947,0.90775,1.14949,0.000709301,0.000709301,0.000709301
46,2495.32,0.5525,1.14173,1.14805,0.64478,0.70873,0.74925,0.66095,0.51821,0.86353,1.16194,0.000697515,0.000697515,0.000697515
47,2549.33,0.53565,1.14016,1.13878,0.68453,0.69359,0.74885,0.67262,0.46378,0.84469,1.12238,0.0006856,0.0006856,0.0006856
48,2603.16,0.5446,1.14078,1.14696,0.65433,0.71025,0.74672,0.6671,0.47575,0.87068,1.12956,0.000673565,0.000673565,0.000673565
49,2657.1,0.54733,1.13646,1.14278,0.68316,0.68445,0.74989,0.67321,0.45894,0.85102,1.11567,0.000661418,0.000661418,0.000661418
50,2710.72,0.54472,1.13642,1.14686,0.64685,0.73689,0.74726,0.66422,0.49473,0.85159,1.14885,0.000649168,0.000649168,0.000649168
51,2764.77,0.542,1.12613,1.1439,0.65823,0.72571,0.75209,0.6764,0.45997,0.84175,1.12387,0.000636821,0.000636821,0.000636821
52,2818.54,0.54062,1.12792,1.14199,0.6486,0.73032,0.7463,0.67191,0.45803,0.84555,1.1176,0.000624388,0.000624388,0.000624388
53,2872.76,0.53961,1.10993,1.14023,0.67485,0.69714,0.74436,0.66882,0.46032,0.86376,1.12183,0.000611877,0.000611877,0.000611877
54,2926.22,0.53808,1.11567,1.1397,0.64648,0.72586,0.75516,0.67579,0.47755,0.83774,1.13575,0.000599295,0.000599295,0.000599295
