epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,35.4214,0.89041,2.29137,1.43079,0.24693,0.62063,0.30541,0.17761,1.3688,1.93862,2.3489,0.0671692,0.000331624,0.000331624
2,66.0615,0.81445,1.7772,1.35421,0.3099,0.68388,0.37515,0.27355,1.01846,1.71745,1.93507,0.0341691,0.000664846,0.000664846
3,96.0078,0.79136,1.64864,1.32493,0.26304,0.61186,0.39166,0.24928,1.24386,1.73202,2.11681,0.00116856,0.00099762,0.00099762
4,126.043,0.7664,1.58963,1.31124,0.31065,0.64746,0.45675,0.35886,0.77268,1.45866,1.49364,0.000998489,0.000998489,0.000998489
5,155.837,0.75703,1.54575,1.30147,0.39522,0.66963,0.50968,0.41298,0.77116,1.34101,1.43193,0.000997316,0.000997316,0.000997316
6,185.689,0.70992,1.50014,1.26443,0.44536,0.68772,0.52952,0.43163,0.72611,1.36388,1.41554,0.000995808,0.000995808,0.000995808
7,215.373,0.69071,1.46827,1.254,0.38927,0.67807,0.51314,0.41594,0.75792,1.37157,1.45294,0.000993967,0.000993967,0.000993967
8,245.532,0.6885,1.43973,1.24785,0.44259,0.68016,0.54923,0.43505,0.82004,1.27458,1.50493,0.000991795,0.000991795,0.000991795
9,275.238,0.67963,1.43066,1.24386,0.42716,0.69132,0.54467,0.43025,0.7914,1.34746,1.48716,0.000989292,0.000989292,0.000989292
10,304.95,0.67267,1.41819,1.24142,0.44026,0.66487,0.5757,0.47739,0.69981,1.20152,1.34494,0.000986461,0.000986461,0.000986461
11,334.654,0.67674,1.38853,1.2402,0.52098,0.64427,0.60266,0.50237,0.67008,1.13665,1.33294,0.000983304,0.000983304,0.000983304
12,364.481,0.6558,1.3814,1.22539,0.49063,0.66247,0.60827,0.51779,0.59234,1.18375,1.26029,0.000979822,0.000979822,0.000979822
13,394.755,0.64099,1.36044,1.21433,0.50958,0.60279,0.5977,0.4902,0.68806,1.21517,1.36128,0.000976018,0.000976018,0.000976018
14,424.476,0.64929,1.34639,1.22136,0.43594,0.63113,0.56575,0.45109,0.79533,1.46352,1.46169,0.000971894,0.000971894,0.000971894
15,454.165,0.63539,1.33619,1.2106,0.52921,0.66646,0.63976,0.52795,0.70624,1.15411,1.34547,0.000967454,0.000967454,0.000967454
16,484.088,0.62745,1.33631,1.20562,0.4826,0.67831,0.62173,0.51902,0.68623,1.15688,1.35288,0.000962701,0.000962701,0.000962701
17,514.075,0.623,1.3077,1.20371,0.54666,0.66565,0.64261,0.5395,0.66477,1.09035,1.30468,0.000957637,0.000957637,0.000957637
18,544.188,0.62979,1.31648,1.20799,0.53286,0.72021,0.65978,0.57037,0.55734,1.07168,1.22041,0.000952267,0.000952267,0.000952267
19,573.993,0.61828,1.30671,1.19919,0.51531,0.63191,0.62867,0.53945,0.57198,1.21354,1.23522,0.000946593,0.000946593,0.000946593
20,603.639,0.61751,1.28743,1.19893,0.56852,0.66792,0.66739,0.57443,0.58985,1.08483,1.24246,0.00094062,0.00094062,0.00094062
21,633.631,0.61284,1.27864,1.19318,0.58395,0.65889,0.66789,0.57753,0.56457,1.02361,1.2214,0.000934352,0.000934352,0.000934352
22,663.76,0.61431,1.2716,1.1947,0.59295,0.68188,0.68606,0.58974,0.59977,1.04827,1.26083,0.000927794,0.000927794,0.000927794
23,693.578,0.60107,1.25346,1.18547,0.58976,0.65173,0.68263,0.58903,0.56548,1.05975,1.23082,0.000920949,0.000920949,0.000920949
24,723.372,0.60554,1.26087,1.18829,0.57801,0.70528,0.68742,0.58877,0.60031,1.0169,1.26695,0.000913822,0.000913822,0.000913822
25,753.063,0.59472,1.24782,1.183,0.55742,0.68031,0.67443,0.56491,0.65514,1.05742,1.34696,0.000906418,0.000906418,0.000906418
26,783.022,0.59801,1.2467,1.1826,0.62637,0.67397,0.70934,0.62415,0.53018,0.98746,1.18786,0.000898743,0.000898743,0.000898743
27,813.29,0.59793,1.23504,1.18088,0.60577,0.66694,0.70423,0.61395,0.55159,0.99589,1.20934,0.000890802,0.000890802,0.000890802
28,843.168,0.58888,1.2247,1.17329,0.61371,0.69707,0.70755,0.61588,0.5628,1.02302,1.20918,0.000882599,0.000882599,0.000882599
29,873.062,0.58653,1.21514,1.17531,0.63958,0.67657,0.72232,0.62712,0.55456,0.95333,1.19863,0.000874141,0.000874141,0.000874141
30,902.875,0.58437,1.21829,1.17318,0.6507,0.69191,0.7324,0.64212,0.52923,0.92879,1.18657,0.000865433,0.000865433,0.000865433
31,932.929,0.58471,1.21707,1.17481,0.63665,0.67351,0.71536,0.62143,0.54072,0.94485,1.20294,0.000856482,0.000856482,0.000856482
32,962.99,0.58249,1.20827,1.1676,0.61177,0.71888,0.72287,0.63161,0.55137,0.92013,1.20422,0.000847294,0.000847294,0.000847294
33,992.782,0.57714,1.20685,1.16479,0.57451,0.70586,0.69727,0.60124,0.57486,0.99806,1.22469,0.000837874,0.000837874,0.000837874
34,1022.67,0.57725,1.18907,1.16948,0.63019,0.69495,0.71193,0.6204,0.55502,0.95424,1.20849,0.00082823,0.00082823,0.00082823
35,1052.32,0.57815,1.18905,1.17158,0.62289,0.73475,0.72606,0.63879,0.5195,0.93038,1.17312,0.000818367,0.000818367,0.000818367
36,1082.31,0.57043,1.17858,1.16194,0.60462,0.73567,0.73279,0.64682,0.51629,0.9687,1.18351,0.000808293,0.000808293,0.000808293
37,1112.3,0.56245,1.16749,1.1601,0.66604,0.69361,0.73593,0.64962,0.50944,0.92542,1.16322,0.000798015,0.000798015,0.000798015
38,1141.99,0.57142,1.17746,1.16324,0.61935,0.73574,0.73502,0.6462,0.52359,0.93418,1.18161,0.000787539,0.000787539,0.000787539
39,1171.95,0.56075,1.16247,1.1559,0.67199,0.69763,0.74268,0.649,0.5523,0.89809,1.20454,0.000776873,0.000776873,0.000776873
40,1202.07,0.56693,1.15918,1.15734,0.62571,0.70922,0.73055,0.64477,0.52228,0.97801,1.17196,0.000766024,0.000766024,0.000766024
41,1232.18,0.56311,1.14603,1.15702,0.64076,0.71456,0.7307,0.64807,0.49719,0.96652,1.15821,0.000755,0.000755,0.000755
42,1261.96,0.56037,1.15093,1.1549,0.65798,0.70537,0.73839,0.64373,0.54809,0.89659,1.18642,0.000743808,0.000743808,0.000743808
43,1291.55,0.55262,1.14018,1.15163,0.6701,0.70941,0.75939,0.66811,0.52206,0.8785,1.18277,0.000732455,0.000732455,0.000732455
44,1320.91,0.55765,1.1374,1.15402,0.64376,0.72609,0.75329,0.67308,0.48289,0.89137,1.14085,0.00072095,0.00072095,0.00072095
45,1350.43,0.55538,1.13471,1.15371,0.65777,0.71057,0.75374,0.66713,0.50806,0.9115,1.16899,0.000709301,0.000709301,0.000709301
46,1380.25,0.5539,1.12465,1.14941,0.67486,0.72721,0.76223,0.66734,0.54128,0.88067,1.18603,0.000697515,0.000697515,0.000697515
47,1410.05,0.53755,1.11452,1.13921,0.63816,0.74125,0.75542,0.6653,0.52416,0.89029,1.17879,0.0006856,0.0006856,0.0006856
48,1440.01,0.54552,1.11646,1.14609,0.61452,0.72743,0.74292,0.65597,0.50712,0.92188,1.15317,0.000673565,0.000673565,0.000673565
49,1469.97,0.54685,1.11996,1.14241,0.64304,0.7337,0.7553,0.67167,0.50276,0.8842,1.1541,0.000661418,0.000661418,0.000661418
50,1499.66,0.5432,1.11365,1.14481,0.66446,0.73106,0.75738,0.67382,0.4947,0.86811,1.15243,0.000649168,0.000649168,0.000649168
51,1529.83,0.5401,1.10051,1.1433,0.65021,0.75578,0.76045,0.67667,0.49825,0.86789,1.15883,0.000636821,0.000636821,0.000636821
52,1559.38,0.53673,1.1027,1.14037,0.67301,0.71561,0.766,0.68239,0.49124,0.85534,1.15003,0.000624388,0.000624388,0.000624388
53,1589.22,0.53614,1.08275,1.13626,0.6689,0.73483,0.76292,0.67752,0.49202,0.85424,1.14272,0.000611877,0.000611877,0.000611877
54,1619.05,0.53914,1.09097,1.14027,0.68575,0.72821,0.7725,0.68602,0.50062,0.82463,1.15257,0.000599295,0.000599295,0.000599295
55,1649.26,0.52563,1.07471,1.1319,0.67733,0.71623,0.76195,0.67706,0.49746,0.86226,1.15426,0.000586653,0.000586653,0.000586653
56,1678.85,0.53225,1.07468,1.13297,0.65585,0.73734,0.76631,0.67993,0.49918,0.86884,1.15676,0.000573958,0.000573958,0.000573958
57,1708.65,0.53187,1.07888,1.13434,0.67253,0.73254,0.77042,0.68618,0.49215,0.84552,1.15473,0.000561219,0.000561219,0.000561219
58,1738.58,0.52845,1.06428,1.13467,0.69003,0.70953,0.75813,0.67597,0.49854,0.87837,1.14855,0.000548445,0.000548445,0.000548445
59,1768.56,0.5313,1.06457,1.13759,0.69375,0.7214,0.77132,0.68943,0.48515,0.85888,1.13807,0.000535645,0.000535645,0.000535645
60,1798.71,0.52225,1.04033,1.12884,0.68033,0.73481,0.76254,0.685,0.46953,0.86188,1.12254,0.000522827,0.000522827,0.000522827
61,1828.83,0.52645,1.06099,1.13615,0.68276,0.73357,0.7612,0.67995,0.48277,0.86036,1.13999,0.00051,0.00051,0.00051
62,1858.53,0.5224,1.04549,1.12703,0.66939,0.72535,0.76201,0.68364,0.46998,0.85718,1.12392,0.000497173,0.000497173,0.000497173
63,1888.6,0.52157,1.04378,1.13087,0.65122,0.76112,0.7637,0.68072,0.48479,0.86851,1.14121,0.000484355,0.000484355,0.000484355
64,1918.4,0.51828,1.0404,1.12892,0.65335,0.75305,0.76298,0.68134,0.47407,0.84987,1.12847,0.000471555,0.000471555,0.000471555
65,1948.45,0.51377,1.03004,1.12224,0.67024,0.7504,0.76724,0.6895,0.47371,0.84851,1.13473,0.000458781,0.000458781,0.000458781
66,1978.34,0.51238,1.0266,1.12163,0.68402,0.74984,0.7721,0.6926,0.47154,0.84785,1.13082,0.000446042,0.000446042,0.000446042
67,2008.18,0.51299,1.02213,1.12306,0.69725,0.72422,0.77504,0.69392,0.48764,0.85409,1.14311,0.000433347,0.000433347,0.000433347
68,2037.58,0.51482,1.01447,1.12375,0.68074,0.7488,0.76987,0.68879,0.47655,0.83836,1.13115,0.000420705,0.000420705,0.000420705
69,2067.27,0.5107,1.00003,1.11915,0.67783,0.74783,0.76997,0.68908,0.47585,0.85423,1.13248,0.000408123,0.000408123,0.000408123
70,2097.33,0.50583,1.0004,1.11848,0.67414,0.74452,0.76406,0.68644,0.47402,0.86982,1.12722,0.000395612,0.000395612,0.000395612
71,2127.19,0.50476,0.99795,1.11724,0.70947,0.7024,0.76241,0.68618,0.46918,0.87231,1.12471,0.000383179,0.000383179,0.000383179
72,2156.72,0.5032,1.00443,1.11819,0.70069,0.71409,0.76402,0.68754,0.46814,0.85134,1.12205,0.000370832,0.000370832,0.000370832
73,2186.71,0.50519,0.99464,1.11689,0.68321,0.72676,0.76109,0.68637,0.46489,0.8654,1.11973,0.000358582,0.000358582,0.000358582
74,2216.5,0.5012,0.98535,1.11487,0.66461,0.74315,0.76288,0.68737,0.4655,0.86022,1.12397,0.000346435,0.000346435,0.000346435
75,2246.48,0.50086,0.97852,1.11264,0.69234,0.72636,0.76702,0.69144,0.46332,0.85674,1.12011,0.0003344,0.0003344,0.0003344
76,2276.32,0.50113,0.97852,1.11421,0.68944,0.72345,0.76645,0.69152,0.46479,0.86336,1.12068,0.000322485,0.000322485,0.000322485
77,2306.26,0.49599,0.96797,1.11221,0.65637,0.7526,0.76354,0.68916,0.4599,0.86873,1.11988,0.000310699,0.000310699,0.000310699
78,2336.14,0.49628,0.97573,1.11643,0.69358,0.7102,0.76521,0.69019,0.46486,0.86485,1.12172,0.00029905,0.00029905,0.00029905
79,2366.16,0.49987,0.97523,1.11357,0.69257,0.73028,0.77273,0.69588,0.46832,0.84479,1.12692,0.000287545,0.000287545,0.000287545
80,2396.08,0.48933,0.97174,1.10983,0.68869,0.72931,0.76354,0.6876,0.46716,0.85684,1.12501,0.000276192,0.000276192,0.000276192
81,2425.85,0.49607,0.96481,1.11408,0.70598,0.7241,0.76937,0.69265,0.47595,0.86105,1.14058,0.000265,0.000265,0.000265
82,2455.48,0.48337,0.95509,1.10483,0.69378,0.72491,0.77005,0.69382,0.47486,0.86486,1.14029,0.000253976,0.000253976,0.000253976
83,2485.45,0.49186,0.95547,1.10932,0.7126,0.70756,0.76788,0.69034,0.47671,0.87177,1.14049,0.000243127,0.000243127,0.000243127
84,2515.58,0.48483,0.94448,1.10498,0.66701,0.74053,0.76978,0.69433,0.46887,0.86023,1.12737,0.000232461,0.000232461,0.000232461
85,2545.62,0.48727,0.94567,1.10552,0.68982,0.71679,0.76745,0.69254,0.46847,0.87486,1.12397,0.000221985,0.000221985,0.000221985
86,2575.39,0.48763,0.94867,1.10838,0.70007,0.70139,0.76523,0.69018,0.46622,0.879,1.12223,0.000211707,0.000211707,0.000211707
87,2605.39,0.48263,0.93688,1.10502,0.67947,0.7288,0.76261,0.68838,0.46641,0.87936,1.12189,0.000201633,0.000201633,0.000201633
88,2635.38,0.48678,0.94938,1.10634,0.69151,0.70532,0.75993,0.6871,0.46728,0.8903,1.12163,0.00019177,0.00019177,0.00019177
89,2665.51,0.48035,0.94213,1.10373,0.7059,0.69769,0.75952,0.68639,0.46659,0.88626,1.12216,0.000182126,0.000182126,0.000182126
90,2695.3,0.47867,0.92024,1.09768,0.68554,0.71528,0.7602,0.68735,0.46252,0.89434,1.11908,0.000172706,0.000172706,0.000172706
91,2725.3,0.47792,0.92224,1.10194,0.6734,0.73609,0.75921,0.68628,0.46505,0.89337,1.12,0.000163518,0.000163518,0.000163518
92,2755.16,0.48039,0.92074,1.10067,0.68429,0.72008,0.7581,0.68419,0.46829,0.8972,1.12516,0.000154567,0.000154567,0.000154567
93,2785.3,0.47231,0.9064,1.09633,0.68098,0.72054,0.7568,0.68381,0.46487,0.89834,1.12128,0.000145859,0.000145859,0.000145859
94,2815.07,0.47164,0.89928,1.09669,0.69685,0.70102,0.75915,0.6864,0.46692,0.89598,1.1254,0.000137401,0.000137401,0.000137401
95,2844.73,0.47339,0.9094,1.09778,0.69261,0.70253,0.76088,0.68839,0.46427,0.90301,1.12461,0.000129198,0.000129198,0.000129198
