epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,63.3588,0.9011,2.28267,1.44063,0.20403,0.66288,0.20867,0.13227,1.14303,2.16979,2.02692,0.0671692,0.000331624,0.000331624
2,104.91,0.83811,1.80984,1.37472,0.20586,0.70643,0.3154,0.23517,0.96149,1.77749,1.79014,0.0341691,0.000664846,0.000664846
3,145.403,0.81444,1.71199,1.34776,0.25324,0.66772,0.32935,0.2471,0.90908,1.64523,1.66702,0.00116856,0.00099762,0.00099762
4,184.695,0.78933,1.6599,1.33195,0.24458,0.64156,0.35604,0.28696,0.73598,1.59896,1.45014,0.000998489,0.000998489,0.000998489
5,224.941,0.76656,1.61586,1.31274,0.295,0.64688,0.39766,0.31587,0.75674,1.50064,1.55888,0.000997316,0.000997316,0.000997316
6,264.545,0.72042,1.57736,1.27737,0.35568,0.73252,0.44528,0.36724,0.67517,1.38456,1.40466,0.000995808,0.000995808,0.000995808
7,304.861,0.70401,1.54082,1.26733,0.34899,0.66653,0.48204,0.40131,0.66602,1.28535,1.39283,0.000993967,0.000993967,0.000993967
8,344.451,0.69521,1.49824,1.25619,0.37591,0.67785,0.47662,0.38283,0.66851,1.36447,1.35577,0.000991795,0.000991795,0.000991795
9,385.184,0.68733,1.49029,1.25201,0.36057,0.64858,0.45647,0.36491,0.72879,1.49471,1.41484,0.000989292,0.000989292,0.000989292
10,424.326,0.67684,1.46637,1.24404,0.44097,0.67538,0.53991,0.46443,0.58088,1.19464,1.26518,0.000986461,0.000986461,0.000986461
11,464.433,0.6858,1.44501,1.24747,0.44385,0.66863,0.55233,0.47728,0.57057,1.16774,1.23967,0.000983304,0.000983304,0.000983304
12,504.003,0.6667,1.43665,1.23449,0.41803,0.70751,0.5566,0.47498,0.58887,1.22051,1.28667,0.000979822,0.000979822,0.000979822
13,543.911,0.65099,1.41631,1.2228,0.39988,0.65065,0.52577,0.44868,0.58125,1.31956,1.29953,0.000976018,0.000976018,0.000976018
14,583.651,0.6586,1.39583,1.22916,0.46049,0.65122,0.57592,0.49903,0.55709,1.19854,1.23864,0.000971894,0.000971894,0.000971894
