epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2621.92,1.12003,2.29002,2.30658,0.62219,0.70135,0.72765,0.64836,0.96079,1.70816,2.27958,0.000743808,0.000743808,0.000743808
43,2683.38,1.10455,2.23353,2.30247,0.68692,0.7016,0.75281,0.67685,0.92304,1.68286,2.24324,0.000732455,0.000732455,0.000732455
44,2744.96,1.11469,2.24021,2.30656,0.66178,0.70705,0.74882,0.6737,0.9182,1.66048,2.24576,0.00072095,0.00072095,0.00072095
45,2806.38,1.10972,2.23661,2.30704,0.63981,0.72832,0.75135,0.67951,0.90932,1.67573,2.24166,0.000709301,0.000709301,0.000709301
46,2867.87,1.09147,2.20412,2.28735,0.70016,0.66935,0.74741,0.67276,0.93351,1.70863,2.25705,0.000697515,0.000697515,0.000697515
47,2929.36,1.07229,2.1831,2.27443,0.66301,0.71086,0.75057,0.67865,0.91287,1.65319,2.22289,0.0006856,0.0006856,0.0006856
48,2990.79,1.08287,2.18558,2.28741,0.67009,0.71174,0.75045,0.67951,0.89637,1.66973,2.22081,0.000673565,0.000673565,0.000673565
49,3052.38,1.08498,2.17722,2.27961,0.68716,0.68126,0.75165,0.67603,0.90768,1.70145,2.22069,0.000661418,0.000661418,0.000661418
50,3113.89,1.07808,2.17452,2.27861,0.6889,0.68294,0.75472,0.68325,0.90178,1.65549,2.2359,0.000649168,0.000649168,0.000649168
51,3175.53,1.07143,2.13358,2.27862,0.6772,0.70824,0.75555,0.68355,0.90119,1.63875,2.21313,0.000636821,0.000636821,0.000636821
52,3237.12,1.07355,2.13391,2.2759,0.66611,0.71552,0.75361,0.68442,0.89398,1.65372,2.23258,0.000624388,0.000624388,0.000624388
53,3298.71,1.06233,2.09995,2.27029,0.65599,0.70729,0.75253,0.68166,0.88968,1.66687,2.21283,0.000611877,0.000611877,0.000611877
54,3361.45,1.06688,2.08719,2.27274,0.64552,0.72426,0.75382,0.67999,0.91053,1.68914,2.22558,0.000599295,0.000599295,0.000599295
55,3422.79,1.03967,2.05492,2.257,0.6822,0.69251,0.7481,0.68106,0.88809,1.7451,2.20704,0.000586653,0.000586653,0.000586653
56,3484.31,1.04998,2.06571,2.25366,0.66562,0.72872,0.75796,0.6887,0.87844,1.66434,2.20801,0.000573958,0.000573958,0.000573958
57,3545.95,1.0381,2.04323,2.25381,0.6665,0.7098,0.75464,0.68619,0.88944,1.6732,2.20249,0.000561219,0.000561219,0.000561219
58,3607.28,1.03548,2.0292,2.25156,0.69349,0.70217,0.75543,0.68678,0.8946,1.67901,2.20199,0.000548445,0.000548445,0.000548445
59,3668.7,1.04099,2.03071,2.25743,0.66749,0.72596,0.75804,0.68823,0.88558,1.65995,2.19128,0.000535645,0.000535645,0.000535645
60,3730.06,1.02229,1.98062,2.24079,0.67669,0.71563,0.75897,0.68859,0.89768,1.66006,2.21035,0.000522827,0.000522827,0.000522827
61,3791.67,1.03438,1.997,2.25576,0.66045,0.71742,0.75111,0.67982,0.89467,1.7197,2.20577,0.00051,0.00051,0.00051
62,3853.08,1.01798,1.97823,2.23946,0.6537,0.72,0.75339,0.68603,0.89079,1.73515,2.20266,0.000497173,0.000497173,0.000497173
63,3914.46,1.02992,1.96827,2.24845,0.69267,0.69085,0.75866,0.68999,0.88753,1.73955,2.21674,0.000484355,0.000484355,0.000484355
64,3975.93,1.01206,1.94012,2.23908,0.68912,0.68708,0.75742,0.6861,0.8982,1.72911,2.21881,0.000471555,0.000471555,0.000471555
65,4037.37,0.998,1.90751,2.22727,0.68186,0.70357,0.75174,0.68321,0.87995,1.7345,2.19518,0.000458781,0.000458781,0.000458781
66,4098.8,0.98958,1.9255,2.22356,0.69401,0.70542,0.75898,0.69214,0.86077,1.71112,2.18791,0.000446042,0.000446042,0.000446042
67,4160.31,0.99818,1.90577,2.2253,0.68053,0.70999,0.75671,0.69155,0.85581,1.71356,2.17283,0.000433347,0.000433347,0.000433347
68,4221.59,1.00108,1.87583,2.22917,0.6893,0.69866,0.75319,0.68656,0.86936,1.74536,2.19362,0.000420705,0.000420705,0.000420705
69,4283,0.98937,1.8532,2.21534,0.6758,0.71712,0.75427,0.68779,0.86986,1.73466,2.19761,0.000408123,0.000408123,0.000408123
70,4344.29,0.98688,1.84733,2.217,0.66165,0.71963,0.75065,0.68253,0.88637,1.76615,2.20678,0.000395612,0.000395612,0.000395612
71,4405.7,0.97924,1.8461,2.21454,0.65379,0.74188,0.75867,0.6923,0.87274,1.74429,2.20741,0.000383179,0.000383179,0.000383179
72,4466.99,0.96959,1.85011,2.2121,0.69288,0.69351,0.75139,0.6843,0.87326,1.76013,2.19698,0.000370832,0.000370832,0.000370832
73,4528.39,0.97525,1.82581,2.21516,0.70958,0.69823,0.75686,0.6914,0.86368,1.76604,2.20278,0.000358582,0.000358582,0.000358582
