epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,83.3762,0.94799,1.95987,1.47541,0.11977,0.53178,0.1111,0.047,2.01556,3.16964,3.40906,0.0671692,0.000331624,0.000331624
2,162.923,0.95033,1.84349,1.46742,0.17038,0.59321,0.23858,0.17429,0.8955,2.00733,1.73467,0.0341691,0.000664846,0.000664846
3,240.588,0.88458,1.75246,1.40511,0.22768,0.66652,0.26424,0.17605,1.14615,2.09386,2.17994,0.00116856,0.00099762,0.00099762
4,317.947,0.84604,1.70782,1.38007,0.19793,0.72443,0.30506,0.22842,0.85999,1.7463,1.61663,0.000998489,0.000998489,0.000998489
5,395.226,0.8146,1.65927,1.34961,0.27721,0.69191,0.38326,0.30468,0.72814,1.47527,1.44958,0.000997316,0.000997316,0.000997316
6,472.49,0.74948,1.61912,1.30061,0.24444,0.67676,0.35889,0.2909,0.71187,1.47689,1.43713,0.000995808,0.000995808,0.000995808
7,549.735,0.72954,1.58594,1.2873,0.30591,0.67504,0.43913,0.361,0.68488,1.4029,1.4579,0.000993967,0.000993967,0.000993967
8,627.112,0.72698,1.55946,1.28352,0.34298,0.73847,0.44317,0.35656,0.71495,1.40611,1.44737,0.000991795,0.000991795,0.000991795
9,704.389,0.71494,1.53952,1.27462,0.33561,0.71324,0.44767,0.37757,0.63143,1.32125,1.32784,0.000989292,0.000989292,0.000989292
10,781.644,0.69754,1.52308,1.26214,0.37722,0.7221,0.50505,0.43463,0.58159,1.20605,1.27304,0.000986461,0.000986461,0.000986461
11,858.919,0.70708,1.49314,1.26581,0.3937,0.67993,0.48696,0.38838,0.78902,1.27098,1.4683,0.000983304,0.000983304,0.000983304
12,936.098,0.68828,1.48707,1.25238,0.3855,0.69871,0.52462,0.45216,0.57259,1.17193,1.27916,0.000979822,0.000979822,0.000979822
13,1013.5,0.671,1.46629,1.23654,0.35956,0.7132,0.52672,0.44917,0.60671,1.20059,1.30234,0.000976018,0.000976018,0.000976018
14,1090.64,0.67806,1.45103,1.24393,0.34771,0.70058,0.51389,0.43487,0.64107,1.28905,1.36219,0.000971894,0.000971894,0.000971894
15,1167.93,0.66484,1.44431,1.23566,0.56205,0.57472,0.55062,0.47407,0.58209,1.15141,1.2671,0.000967454,0.000967454,0.000967454
