epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,1486.71,0.60827,1.28623,1.19205,0.56677,0.70814,0.67469,0.59237,0.51584,0.97706,1.18468,0.000927794,0.000927794,0.000927794
23,1554.21,0.59405,1.2629,1.18084,0.58814,0.68413,0.67534,0.59212,0.52007,1.01828,1.18255,0.000920949,0.000920949,0.000920949
24,1621.27,0.6016,1.26483,1.18346,0.61996,0.65432,0.69509,0.61475,0.49859,0.96086,1.15991,0.000913822,0.000913822,0.000913822
25,1688.68,0.59212,1.24805,1.1827,0.56388,0.70367,0.68445,0.60057,0.53202,0.97411,1.19278,0.000906418,0.000906418,0.000906418
26,1755.86,0.5918,1.2474,1.17815,0.56898,0.71434,0.69074,0.60567,0.5188,1.04888,1.17393,0.000898743,0.000898743,0.000898743
27,1822.99,0.58381,1.23408,1.17208,0.61049,0.69654,0.70425,0.62319,0.4889,0.97396,1.15923,0.000890802,0.000890802,0.000890802
28,1890.31,0.58371,1.22204,1.16915,0.59668,0.70791,0.70373,0.6228,0.49529,0.92896,1.14887,0.000882599,0.000882599,0.000882599
29,1957.43,0.57645,1.21234,1.16927,0.6396,0.68154,0.71968,0.63554,0.50643,0.90928,1.15264,0.000874141,0.000874141,0.000874141
30,2024.77,0.57995,1.21261,1.16957,0.59592,0.74765,0.72669,0.64142,0.5062,0.93054,1.17432,0.000865433,0.000865433,0.000865433
31,2092.1,0.5716,1.21238,1.16461,0.62719,0.72654,0.7243,0.64377,0.49529,0.8919,1.15527,0.000856482,0.000856482,0.000856482
32,2159.43,0.56928,1.19311,1.15767,0.62433,0.7179,0.7205,0.63822,0.5001,0.92398,1.15161,0.000847294,0.000847294,0.000847294
33,2226.73,0.56225,1.19196,1.15382,0.59494,0.7133,0.7122,0.62022,0.55692,0.94294,1.21173,0.000837874,0.000837874,0.000837874
34,2293.84,0.56338,1.17917,1.15912,0.61157,0.72721,0.72442,0.63823,0.52313,0.91231,1.16502,0.00082823,0.00082823,0.00082823
35,2360.98,0.56296,1.1661,1.16125,0.62929,0.70605,0.71832,0.63922,0.48755,0.92933,1.1435,0.000818367,0.000818367,0.000818367
36,2428.15,0.55736,1.16135,1.15312,0.6007,0.74958,0.73689,0.65861,0.48535,0.9279,1.15344,0.000808293,0.000808293,0.000808293
37,2495.52,0.54814,1.14834,1.14867,0.61018,0.7375,0.72851,0.65508,0.46696,0.8979,1.12183,0.000798015,0.000798015,0.000798015
38,2562.7,0.55743,1.15242,1.15206,0.63853,0.70975,0.73443,0.65645,0.48385,0.88326,1.1424,0.000787539,0.000787539,0.000787539
39,2629.91,0.5464,1.13378,1.14522,0.63724,0.7189,0.74615,0.66547,0.48161,0.87523,1.14175,0.000776873,0.000776873,0.000776873
40,2697.4,0.54925,1.13203,1.14756,0.66461,0.6987,0.74514,0.66742,0.479,0.85376,1.1412,0.000766024,0.000766024,0.000766024
41,2764.72,0.54587,1.11238,1.14345,0.6431,0.72538,0.73765,0.66342,0.46615,0.89156,1.12436,0.000755,0.000755,0.000755
42,2832.07,0.54514,1.12896,1.14316,0.61784,0.73866,0.74647,0.66583,0.49088,0.85692,1.14573,0.000743808,0.000743808,0.000743808
43,2899.18,0.53423,1.09836,1.13869,0.65837,0.71507,0.7476,0.6667,0.49258,0.85612,1.1384,0.000732455,0.000732455,0.000732455
44,2966.17,0.54257,1.10454,1.14256,0.67768,0.71013,0.75494,0.67844,0.46965,0.84043,1.1224,0.00072095,0.00072095,0.00072095
45,3033.49,0.53694,1.09468,1.14132,0.6888,0.69504,0.75785,0.68101,0.47363,0.88526,1.12917,0.000709301,0.000709301,0.000709301
46,3100.82,0.53926,1.08266,1.13714,0.71053,0.66184,0.75415,0.67875,0.47522,0.86018,1.13167,0.000697515,0.000697515,0.000697515
47,3167.95,0.51977,1.07913,1.12671,0.64095,0.74855,0.75809,0.67728,0.48756,0.84493,1.1416,0.0006856,0.0006856,0.0006856
48,3235.01,0.52871,1.07292,1.13589,0.67379,0.71712,0.76945,0.69114,0.46991,0.84605,1.12006,0.000673565,0.000673565,0.000673565
49,3302.45,0.52819,1.07101,1.12938,0.64127,0.72655,0.75376,0.67945,0.46462,0.84778,1.12352,0.000661418,0.000661418,0.000661418
50,3369.51,0.52951,1.0663,1.13494,0.63879,0.73562,0.75674,0.68262,0.46139,0.84937,1.12923,0.000649168,0.000649168,0.000649168
51,3436.56,0.52798,1.04755,1.13293,0.6726,0.73816,0.76345,0.6918,0.44681,0.82859,1.10886,0.000636821,0.000636821,0.000636821
52,3503.96,0.52322,1.04884,1.12808,0.65187,0.72889,0.75852,0.68128,0.47666,0.84123,1.13011,0.000624388,0.000624388,0.000624388
53,3571.13,0.51779,1.03022,1.12373,0.65698,0.74352,0.76277,0.68179,0.48226,0.85618,1.13117,0.000611877,0.000611877,0.000611877
54,3638.26,0.51812,1.02186,1.12724,0.655,0.74893,0.76481,0.68691,0.46851,0.83127,1.11872,0.000599295,0.000599295,0.000599295
55,3705.41,0.50864,1.00668,1.11889,0.64125,0.73916,0.75665,0.67789,0.47543,0.85989,1.12876,0.000586653,0.000586653,0.000586653
56,3772.47,0.51036,1.01233,1.11628,0.66393,0.74734,0.77491,0.69727,0.46614,0.82566,1.11705,0.000573958,0.000573958,0.000573958
57,3839.9,0.50534,1.00625,1.11675,0.67644,0.73543,0.77438,0.70306,0.44033,0.83422,1.09916,0.000561219,0.000561219,0.000561219
58,3907.23,0.50213,0.98911,1.11738,0.69231,0.72613,0.76811,0.68917,0.47281,0.84297,1.12818,0.000548445,0.000548445,0.000548445
59,3974.33,0.50641,0.99372,1.11973,0.68164,0.72137,0.77038,0.69251,0.47774,0.85088,1.13124,0.000535645,0.000535645,0.000535645
60,4041.31,0.49359,0.96839,1.10943,0.68359,0.71169,0.76557,0.69338,0.45383,0.86107,1.10576,0.000522827,0.000522827,0.000522827
61,4108.48,0.50432,0.97957,1.12008,0.69251,0.72681,0.76476,0.68993,0.4651,0.85836,1.11445,0.00051,0.00051,0.00051
62,4175.61,0.49242,0.96692,1.10824,0.67778,0.71456,0.76139,0.68468,0.47138,0.86621,1.12688,0.000497173,0.000497173,0.000497173
63,4242.75,0.5002,0.95176,1.11494,0.67061,0.72413,0.76448,0.68929,0.46704,0.90394,1.11935,0.000484355,0.000484355,0.000484355
64,4309.9,0.48931,0.94683,1.10838,0.63681,0.75671,0.76116,0.68381,0.47417,0.89289,1.13151,0.000471555,0.000471555,0.000471555
65,4376.96,0.48427,0.93755,1.10363,0.65679,0.75018,0.76243,0.69234,0.45066,0.87288,1.10439,0.000458781,0.000458781,0.000458781
66,4444.02,0.48089,0.92221,1.10239,0.64543,0.7563,0.76239,0.68863,0.46061,0.89971,1.11657,0.000446042,0.000446042,0.000446042
67,4511.09,0.4838,0.92339,1.10266,0.66521,0.74549,0.76278,0.68993,0.46376,0.87163,1.10902,0.000433347,0.000433347,0.000433347
68,4578.05,0.48508,0.91756,1.10464,0.63656,0.75763,0.75899,0.6856,0.45379,0.89348,1.1062,0.000420705,0.000420705,0.000420705
69,4645.14,0.4784,0.89826,1.09819,0.67319,0.73189,0.7618,0.69025,0.44737,0.89151,1.10303,0.000408123,0.000408123,0.000408123
70,4712.16,0.47797,0.89616,1.09856,0.69676,0.7068,0.75892,0.68591,0.4588,0.90655,1.11746,0.000395612,0.000395612,0.000395612
71,4779.34,0.4734,0.89787,1.09596,0.65945,0.74389,0.75603,0.68463,0.44748,0.92142,1.10804,0.000383179,0.000383179,0.000383179
72,4846.28,0.47078,0.89319,1.09688,0.64367,0.73277,0.75029,0.68138,0.44533,0.92065,1.10863,0.000370832,0.000370832,0.000370832
73,4913.5,0.47203,0.8818,1.09594,0.63884,0.75251,0.75592,0.68625,0.4473,0.91939,1.10847,0.000358582,0.000358582,0.000358582
74,4980.52,0.46979,0.86767,1.09264,0.69062,0.70875,0.75923,0.69159,0.43812,0.89837,1.10154,0.000346435,0.000346435,0.000346435
75,5047.66,0.46621,0.85967,1.0887,0.64442,0.75827,0.76035,0.69197,0.44112,0.91598,1.10044,0.0003344,0.0003344,0.0003344
76,5114.69,0.4716,0.86198,1.09306,0.65703,0.73955,0.75803,0.69172,0.43278,0.90815,1.09098,0.000322485,0.000322485,0.000322485
77,5181.74,0.46025,0.85347,1.08942,0.66418,0.7166,0.76213,0.69418,0.44159,0.91517,1.10115,0.000310699,0.000310699,0.000310699
