epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1580.32,1.15163,2.3304,2.31931,0.64817,0.7018,0.73729,0.64741,1.03646,1.72697,2.34129,0.000743808,0.000743808,0.000743808
43,1617.12,1.12957,2.2892,2.31292,0.61886,0.71846,0.72237,0.64396,0.97297,1.7399,2.28925,0.000732455,0.000732455,0.000732455
44,1653.76,1.14006,2.30239,2.31709,0.64974,0.73625,0.75208,0.66526,1.00461,1.63393,2.30174,0.00072095,0.00072095,0.00072095
45,1690.86,1.14009,2.29332,2.3194,0.6495,0.71013,0.74447,0.66534,0.96228,1.69675,2.28044,0.000709301,0.000709301,0.000709301
46,1727.74,1.12929,2.2711,2.30226,0.66666,0.69471,0.74238,0.65504,1.0235,1.73465,2.3576,0.000697515,0.000697515,0.000697515
47,1764.31,1.10049,2.24952,2.28683,0.6424,0.73131,0.74493,0.65801,1.01711,1.69757,2.31542,0.0006856,0.0006856,0.0006856
48,1800.7,1.11469,2.25141,2.30181,0.68274,0.64359,0.74271,0.66345,0.95941,1.73922,2.25981,0.000673565,0.000673565,0.000673565
49,1837.17,1.11653,2.25308,2.29246,0.6441,0.71722,0.75396,0.67064,0.98877,1.65963,2.28578,0.000661418,0.000661418,0.000661418
50,1873.73,1.11141,2.24521,2.29545,0.67138,0.70774,0.76017,0.68141,0.94008,1.61614,2.2444,0.000649168,0.000649168,0.000649168
51,1910.23,1.10185,2.21403,2.29077,0.64682,0.72781,0.74851,0.67001,0.9334,1.65671,2.23265,0.000636821,0.000636821,0.000636821
52,1946.75,1.10082,2.21801,2.28958,0.6345,0.73455,0.74115,0.6677,0.92369,1.65769,2.23596,0.000624388,0.000624388,0.000624388
53,1983.57,1.09923,2.19808,2.28377,0.65372,0.72386,0.74032,0.66241,0.95826,1.68248,2.2476,0.000611877,0.000611877,0.000611877
54,2020.43,1.10614,2.18925,2.28813,0.65565,0.72965,0.75685,0.67282,0.97096,1.62114,2.27087,0.000599295,0.000599295,0.000599295
55,2056.91,1.08087,2.16306,2.27133,0.68801,0.70874,0.75409,0.67241,0.957,1.64632,2.26219,0.000586653,0.000586653,0.000586653
56,2093.54,1.08995,2.17069,2.27102,0.69192,0.6948,0.76057,0.6817,0.93003,1.64787,2.24242,0.000573958,0.000573958,0.000573958
57,2130.05,1.0764,2.16886,2.26806,0.65819,0.74578,0.76187,0.68572,0.92995,1.60824,2.23097,0.000561219,0.000561219,0.000561219
58,2166.56,1.07875,2.15289,2.27507,0.68683,0.69739,0.75316,0.67283,0.95072,1.65056,2.25017,0.000548445,0.000548445,0.000548445
59,2203.13,1.08513,2.15035,2.28111,0.65779,0.711,0.75307,0.67929,0.91533,1.66394,2.22733,0.000535645,0.000535645,0.000535645
60,2239.66,1.057,2.1039,2.25895,0.68995,0.70438,0.76098,0.68603,0.9135,1.63131,2.22712,0.000522827,0.000522827,0.000522827
61,2276.64,1.07256,2.12992,2.2731,0.66768,0.73058,0.76748,0.68937,0.92068,1.6069,2.22566,0.00051,0.00051,0.00051
