epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,114.822,1.06569,2.03157,1.64172,0.33544,0.67739,0.21865,0.10973,1.70069,1.91983,3.15825,0.000332872,0.000332872,0.0670457
2,221.566,1.01756,1.68169,1.57966,0.38258,0.617,0.3676,0.24427,1.22013,1.47014,2.167,0.000666093,0.000666093,0.0340456
3,324.982,0.97245,1.59402,1.54297,0.2372,0.65113,0.34365,0.22383,1.20228,1.68995,2.2275,0.000998867,0.000998867,0.00104504
4,428.614,0.94534,1.55491,1.51784,0.45019,0.56557,0.36497,0.24005,1.18618,1.46309,2.21538,0.000998489,0.000998489,0.000998489
5,532.37,0.92249,1.50595,1.4993,0.35859,0.60482,0.45237,0.33124,0.96823,1.21397,1.87745,0.000997316,0.000997316,0.000997316
6,636.072,0.91203,1.48336,1.48984,0.49229,0.58385,0.45442,0.32708,1.00106,1.27732,1.94379,0.000995808,0.000995808,0.000995808
7,740.614,0.8965,1.46025,1.47605,0.51634,0.5883,0.48014,0.36182,0.91706,1.16353,1.79024,0.000993967,0.000993967,0.000993967
8,844.775,0.89081,1.43918,1.46936,0.53139,0.58967,0.49424,0.36517,0.93518,1.14491,1.84349,0.000991795,0.000991795,0.000991795
9,948.479,0.88008,1.42228,1.46109,0.45051,0.614,0.50395,0.37676,0.93635,1.12885,1.82355,0.000989292,0.000989292,0.000989292
10,1052.63,0.87727,1.41676,1.45703,0.541,0.55842,0.4977,0.37278,0.93095,1.1231,1.82141,0.000986461,0.000986461,0.000986461
11,1156.38,0.86828,1.41048,1.4496,0.56108,0.56939,0.50873,0.38072,0.93075,1.10872,1.84572,0.000983304,0.000983304,0.000983304
12,1259.97,0.86342,1.39531,1.4458,0.48663,0.64807,0.52612,0.39941,0.90391,1.07873,1.79889,0.000979822,0.000979822,0.000979822
13,1363.77,0.8555,1.38064,1.43996,0.46101,0.62458,0.53533,0.3995,0.91296,1.05969,1.82299,0.000976018,0.000976018,0.000976018
14,1467.29,0.85379,1.37441,1.43865,0.43839,0.63229,0.53343,0.40143,0.89538,1.04339,1.80072,0.000971894,0.000971894,0.000971894
15,1571.39,0.84879,1.36226,1.43313,0.55653,0.62781,0.549,0.41821,0.89046,1.03454,1.76786,0.000967454,0.000967454,0.000967454
16,1674.8,0.84551,1.36295,1.43117,0.44649,0.64301,0.53978,0.40736,0.88277,1.06685,1.7747,0.000962701,0.000962701,0.000962701
17,1778.36,0.83976,1.35994,1.42864,0.50666,0.65445,0.55496,0.42058,0.90558,1.03172,1.79715,0.000957637,0.000957637,0.000957637
18,1881.96,0.83862,1.34292,1.42598,0.48172,0.60715,0.56074,0.4247,0.8787,1.02348,1.76711,0.000952267,0.000952267,0.000952267
19,1985.29,0.83447,1.33722,1.42008,0.50516,0.63109,0.5601,0.42885,0.86173,1.00497,1.73578,0.000946593,0.000946593,0.000946593
20,2088.58,0.83304,1.33573,1.42061,0.48626,0.64589,0.5697,0.43599,0.85653,0.99146,1.75203,0.00094062,0.00094062,0.00094062
21,2192.27,0.82918,1.32398,1.41754,0.55755,0.62577,0.57662,0.44361,0.85984,0.98381,1.72673,0.000934352,0.000934352,0.000934352
