epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,228.226,1.11471,1.83199,1.67648,0.4006,0.4286,0.3265,0.19837,1.41435,1.69824,2.41361,0.000332872,0.000332872,0.0670457
2,442.617,1.0326,1.599,1.59735,0.41873,0.57515,0.38985,0.25752,1.16514,1.40792,2.17634,0.000666093,0.000666093,0.0340456
3,644.558,0.98276,1.5377,1.55455,0.42186,0.52251,0.39821,0.27737,1.08358,1.42675,2.04676,0.000998867,0.000998867,0.00104504
4,846.636,0.95152,1.50293,1.52548,0.51092,0.56902,0.45052,0.31245,1.05573,1.28712,2.0927,0.000998489,0.000998489,0.000998489
5,1050.26,0.92182,1.4587,1.50073,0.39609,0.60757,0.49125,0.36193,0.96767,1.11195,1.93615,0.000997316,0.000997316,0.000997316
6,1253.46,0.90743,1.43563,1.48803,0.53845,0.59474,0.48204,0.35234,0.95376,1.1717,1.89663,0.000995808,0.000995808,0.000995808
7,1456.79,0.89298,1.41004,1.47517,0.35941,0.56906,0.47064,0.34321,0.96931,1.15705,1.96898,0.000993967,0.000993967,0.000993967
8,1659.74,0.89061,1.39979,1.47121,0.52443,0.59024,0.50292,0.3782,0.90227,1.11707,1.83028,0.000991795,0.000991795,0.000991795
9,1862.96,0.87908,1.38353,1.46129,0.55411,0.56333,0.51049,0.38209,0.93034,1.08163,1.88027,0.000989292,0.000989292,0.000989292
10,2066.05,0.8713,1.37654,1.45463,0.55047,0.59354,0.52118,0.39287,0.89646,1.05444,1.82262,0.000986461,0.000986461,0.000986461
11,2268.7,0.86581,1.36891,1.45037,0.47127,0.64092,0.52519,0.39682,0.89435,1.0412,1.85178,0.000983304,0.000983304,0.000983304
12,2471.82,0.86209,1.35893,1.44687,0.59126,0.56918,0.54002,0.41105,0.88813,1.02885,1.78589,0.000979822,0.000979822,0.000979822
13,2675.15,0.85249,1.34777,1.4399,0.4227,0.66263,0.54401,0.41022,0.88291,1.03828,1.79023,0.000976018,0.000976018,0.000976018
14,2879.17,0.84494,1.3385,1.4331,0.453,0.61139,0.54657,0.41669,0.87268,1.00908,1.77403,0.000971894,0.000971894,0.000971894
15,3082.75,0.84153,1.32553,1.42982,0.51829,0.6189,0.56029,0.43098,0.85953,0.99761,1.75944,0.000967454,0.000967454,0.000967454
16,3287.25,0.84093,1.32769,1.42921,0.50872,0.63661,0.55842,0.43609,0.83057,0.9889,1.716,0.000962701,0.000962701,0.000962701
17,3492.61,0.83286,1.32257,1.4248,0.42491,0.62262,0.5725,0.4404,0.85447,1.00178,1.76287,0.000957637,0.000957637,0.000957637
18,3697.61,0.82811,1.30471,1.41899,0.49605,0.65165,0.5776,0.44497,0.8327,0.98458,1.75667,0.000952267,0.000952267,0.000952267
19,3902.09,0.82369,1.30265,1.41409,0.50007,0.62193,0.57745,0.44618,0.84503,0.96864,1.75816,0.000946593,0.000946593,0.000946593
20,4104.91,0.82177,1.30187,1.41396,0.49038,0.65942,0.58479,0.4532,0.82707,0.95268,1.72921,0.00094062,0.00094062,0.00094062
21,4309.49,0.82041,1.28569,1.41324,0.53722,0.62756,0.58892,0.45215,0.84931,0.95529,1.75599,0.000934352,0.000934352,0.000934352
22,4513.93,0.8191,1.28698,1.41042,0.50057,0.65971,0.58565,0.45007,0.84634,0.96084,1.75209,0.000927794,0.000927794,0.000927794
23,4718.28,0.81529,1.2834,1.40778,0.51505,0.63699,0.59196,0.45633,0.82887,0.95272,1.74817,0.000920949,0.000920949,0.000920949
24,4923.71,0.80759,1.26925,1.40268,0.51981,0.64516,0.60487,0.47057,0.81092,0.93068,1.71623,0.000913822,0.000913822,0.000913822
25,5128.77,0.80915,1.27709,1.40223,0.51231,0.65536,0.60168,0.46725,0.8258,0.93178,1.72319,0.000906418,0.000906418,0.000906418
26,5332.64,0.80783,1.2632,1.40022,0.52623,0.64314,0.60548,0.46828,0.82519,0.92431,1.70813,0.000898743,0.000898743,0.000898743
27,5536.57,0.80071,1.26022,1.39634,0.51657,0.66852,0.61218,0.47798,0.8114,0.91513,1.70251,0.000890802,0.000890802,0.000890802
28,5742.88,0.80008,1.26452,1.39566,0.54827,0.63856,0.6127,0.47969,0.81317,0.91209,1.72053,0.000882599,0.000882599,0.000882599
29,5947.54,0.79487,1.23799,1.3921,0.54205,0.65189,0.61948,0.48274,0.81774,0.91183,1.7226,0.000874141,0.000874141,0.000874141
30,6151.33,0.79369,1.24083,1.39005,0.54562,0.64552,0.61546,0.47987,0.81662,0.91273,1.71055,0.000865433,0.000865433,0.000865433
31,6356.32,0.79277,1.23918,1.38795,0.53464,0.65848,0.62036,0.48409,0.81451,0.91088,1.69956,0.000856482,0.000856482,0.000856482
32,6560.61,0.79362,1.24213,1.38969,0.56288,0.61872,0.62443,0.48724,0.81437,0.91057,1.69598,0.000847294,0.000847294,0.000847294
33,6765.7,0.79315,1.23629,1.38883,0.54697,0.64018,0.62689,0.48843,0.81581,0.90498,1.69372,0.000837874,0.000837874,0.000837874
34,6970.77,0.783,1.23295,1.38223,0.55264,0.62869,0.62588,0.48728,0.81296,0.90035,1.71157,0.00082823,0.00082823,0.00082823
35,7175.62,0.78648,1.228,1.38377,0.52627,0.6588,0.62929,0.48986,0.81484,0.89709,1.71531,0.000818367,0.000818367,0.000818367
36,7380.28,0.78372,1.21012,1.37953,0.51238,0.69757,0.63153,0.49228,0.81121,0.89643,1.70985,0.000808293,0.000808293,0.000808293
37,7584.59,0.77811,1.22074,1.37708,0.51275,0.70674,0.63439,0.49427,0.8098,0.89543,1.71376,0.000798015,0.000798015,0.000798015
38,7789.82,0.77377,1.21107,1.37484,0.51906,0.69617,0.6361,0.49582,0.80785,0.8952,1.71043,0.000787539,0.000787539,0.000787539
39,7995.05,0.77327,1.20569,1.3737,0.51626,0.71081,0.63631,0.49692,0.80719,0.89363,1.71321,0.000776873,0.000776873,0.000776873
40,8200.55,0.77645,1.20372,1.37509,0.52541,0.70193,0.63876,0.49915,0.80553,0.89226,1.70691,0.000766024,0.000766024,0.000766024
41,8405.45,0.77436,1.20228,1.37366,0.52465,0.69998,0.63939,0.49919,0.8042,0.8918,1.7063,0.000755,0.000755,0.000755
42,8611.12,0.76987,1.19652,1.36921,0.53459,0.69066,0.63969,0.49981,0.80333,0.89139,1.70865,0.000743808,0.000743808,0.000743808
43,8816.76,0.7679,1.19283,1.36884,0.5413,0.6798,0.64084,0.50094,0.80293,0.8902,1.70682,0.000732455,0.000732455,0.000732455
44,9021.23,0.76513,1.18452,1.36693,0.5261,0.69721,0.64166,0.50212,0.80336,0.88913,1.706,0.00072095,0.00072095,0.00072095
45,9226.7,0.76845,1.19328,1.36956,0.5318,0.69794,0.64289,0.50235,0.80402,0.88796,1.70797,0.000709301,0.000709301,0.000709301
46,9431.77,0.7587,1.17883,1.36212,0.53901,0.69518,0.64408,0.50362,0.80374,0.88654,1.70724,0.000697515,0.000697515,0.000697515
47,9637.57,0.76008,1.17598,1.36124,0.54192,0.68499,0.64547,0.5043,0.80457,0.88584,1.7096,0.0006856,0.0006856,0.0006856
48,9842.48,0.75937,1.17106,1.36247,0.53944,0.69471,0.64567,0.50484,0.80368,0.88499,1.70725,0.000673565,0.000673565,0.000673565
49,10048.3,0.75945,1.16801,1.36214,0.5399,0.69668,0.64748,0.50696,0.80281,0.88389,1.70607,0.000661418,0.000661418,0.000661418
50,10253.2,0.75328,1.17141,1.35857,0.54139,0.70534,0.64895,0.5081,0.80176,0.88333,1.70539,0.000649168,0.000649168,0.000649168
51,10457,0.75495,1.16493,1.35796,0.54395,0.70373,0.64984,0.50887,0.80109,0.88278,1.70491,0.000636821,0.000636821,0.000636821
52,10663.3,0.75705,1.15473,1.35702,0.54551,0.70166,0.65042,0.50886,0.80099,0.88282,1.70594,0.000624388,0.000624388,0.000624388
53,10867.8,0.74895,1.15817,1.35458,0.54419,0.70575,0.65168,0.5104,0.80005,0.88205,1.70576,0.000611877,0.000611877,0.000611877
54,11072.1,0.75359,1.15388,1.35572,0.54311,0.70319,0.65223,0.51091,0.79946,0.88224,1.70609,0.000599295,0.000599295,0.000599295
55,11277,0.74833,1.14755,1.35132,0.54392,0.70092,0.6534,0.5117,0.79946,0.8821,1.70724,0.000586653,0.000586653,0.000586653
56,11481.8,0.74389,1.14854,1.34951,0.54335,0.70227,0.65413,0.51231,0.79918,0.88178,1.70792,0.000573958,0.000573958,0.000573958
