epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5319.69,0.75822,1.17388,1.35892,0.59573,0.66435,0.65736,0.51331,0.80353,0.89643,1.6863,0.000743808,0.000743808,0.000743808
43,5447.13,0.75816,1.1704,1.35972,0.60141,0.65452,0.6571,0.51223,0.80293,0.89564,1.68975,0.000732455,0.000732455,0.000732455
44,5574.47,0.75576,1.15791,1.35751,0.6211,0.64043,0.65841,0.51325,0.80211,0.89478,1.69164,0.00072095,0.00072095,0.00072095
45,5702.15,0.75899,1.16568,1.3593,0.62331,0.63724,0.6584,0.51344,0.7998,0.89394,1.68969,0.000709301,0.000709301,0.000709301
46,5830.21,0.74884,1.15297,1.35229,0.63266,0.62947,0.65943,0.51504,0.79928,0.89411,1.69033,0.000697515,0.000697515,0.000697515
47,5957.68,0.74589,1.14513,1.34894,0.63218,0.63275,0.66142,0.51614,0.79783,0.89382,1.68979,0.0006856,0.0006856,0.0006856
48,6085.16,0.74559,1.14418,1.34933,0.63249,0.62802,0.6619,0.51706,0.79747,0.89371,1.69079,0.000673565,0.000673565,0.000673565
49,6212.61,0.74808,1.13615,1.35151,0.6367,0.62766,0.66342,0.51853,0.79742,0.89375,1.69219,0.000661418,0.000661418,0.000661418
50,6339.79,0.74429,1.13243,1.34897,0.63252,0.62769,0.66359,0.5186,0.79713,0.89353,1.69276,0.000649168,0.000649168,0.000649168
51,6466.92,0.7421,1.13338,1.34568,0.62494,0.63511,0.6646,0.5198,0.79651,0.89359,1.69249,0.000636821,0.000636821,0.000636821
52,6594.45,0.74101,1.11814,1.34389,0.62799,0.63379,0.66501,0.51985,0.79648,0.89412,1.69334,0.000624388,0.000624388,0.000624388
53,6722.05,0.73833,1.12382,1.34401,0.61251,0.65145,0.66718,0.52179,0.79563,0.89431,1.69434,0.000611877,0.000611877,0.000611877
54,6849.48,0.74206,1.12116,1.3445,0.6229,0.63992,0.66823,0.52275,0.7951,0.89427,1.6947,0.000599295,0.000599295,0.000599295
55,6977.11,0.7373,1.11111,1.34213,0.63887,0.62993,0.66857,0.52268,0.79496,0.89391,1.6952,0.000586653,0.000586653,0.000586653
56,7104.67,0.73219,1.11217,1.33756,0.64378,0.62409,0.66906,0.52254,0.79446,0.89319,1.69591,0.000573958,0.000573958,0.000573958
57,7230.81,0.73295,1.10755,1.33876,0.64354,0.62832,0.67039,0.52373,0.794,0.89321,1.69573,0.000561219,0.000561219,0.000561219
58,7356.62,0.73378,1.09898,1.33926,0.64077,0.63174,0.6709,0.52431,0.79379,0.89333,1.69592,0.000548445,0.000548445,0.000548445
59,7482.64,0.7311,1.09758,1.33636,0.64465,0.6302,0.67097,0.52404,0.79335,0.89338,1.69668,0.000535645,0.000535645,0.000535645
60,7608.16,0.72653,1.08532,1.33259,0.63913,0.63111,0.67186,0.52487,0.79292,0.89388,1.69752,0.000522827,0.000522827,0.000522827
61,7733.67,0.72547,1.09085,1.33244,0.61628,0.65323,0.67309,0.5259,0.79254,0.89437,1.69779,0.00051,0.00051,0.00051
62,7859.45,0.72744,1.08102,1.33439,0.62276,0.65312,0.67425,0.52695,0.79213,0.8947,1.69734,0.000497173,0.000497173,0.000497173
63,7985,0.72246,1.06951,1.32853,0.63092,0.64925,0.67458,0.52752,0.79152,0.89517,1.69705,0.000484355,0.000484355,0.000484355
64,8110.68,0.72054,1.07284,1.32775,0.63587,0.64595,0.67417,0.52701,0.79156,0.89591,1.6982,0.000471555,0.000471555,0.000471555
65,8236.23,0.72026,1.06598,1.32833,0.63413,0.645,0.67501,0.52774,0.79134,0.89613,1.69815,0.000458781,0.000458781,0.000458781
66,8361.73,0.71597,1.06363,1.3235,0.63573,0.64591,0.67561,0.52827,0.7906,0.8964,1.6976,0.000446042,0.000446042,0.000446042
67,8487.62,0.71382,1.06421,1.32241,0.64241,0.64612,0.67627,0.52848,0.79047,0.89622,1.69795,0.000433347,0.000433347,0.000433347
68,8613.63,0.71182,1.05135,1.32158,0.63635,0.65038,0.67675,0.52911,0.79019,0.89636,1.69842,0.000420705,0.000420705,0.000420705
69,8739.68,0.71046,1.04583,1.32051,0.63964,0.64779,0.67819,0.5304,0.78964,0.89677,1.6985,0.000408123,0.000408123,0.000408123
70,8865.34,0.71253,1.05144,1.32054,0.62651,0.6599,0.67973,0.53176,0.78913,0.89731,1.69835,0.000395612,0.000395612,0.000395612
71,8991.12,0.70955,1.04516,1.31875,0.62745,0.66556,0.68049,0.53308,0.78841,0.89772,1.69787,0.000383179,0.000383179,0.000383179
72,9116.88,0.70602,1.03547,1.31698,0.62862,0.6663,0.6809,0.5335,0.78808,0.89841,1.69829,0.000370832,0.000370832,0.000370832
73,9242.79,0.70359,1.0362,1.31609,0.6311,0.66445,0.68168,0.53336,0.78764,0.89937,1.69877,0.000358582,0.000358582,0.000358582
74,9368.33,0.70683,1.02958,1.31625,0.6316,0.66475,0.68257,0.53421,0.78689,0.9004,1.69914,0.000346435,0.000346435,0.000346435
75,9493.98,0.70275,1.0321,1.31607,0.63519,0.66445,0.68261,0.53418,0.78687,0.90138,1.70035,0.0003344,0.0003344,0.0003344
76,9619.68,0.69865,1.0227,1.30986,0.63262,0.66428,0.68453,0.53562,0.78574,0.9022,1.69985,0.000322485,0.000322485,0.000322485
77,9745.48,0.69567,1.01116,1.30837,0.63248,0.66617,0.68527,0.5359,0.78482,0.90294,1.69974,0.000310699,0.000310699,0.000310699
78,9871.37,0.69578,1.01532,1.31065,0.62806,0.67049,0.68605,0.53629,0.78415,0.90427,1.69975,0.00029905,0.00029905,0.00029905
79,9997.18,inf,1.01138,1.30909,0.63276,0.66825,0.68663,0.53756,0.78339,0.9058,1.69961,0.000287545,0.000287545,0.000287545
80,10123.3,0.69283,1.0071,1.30528,0.63024,0.6719,0.68664,0.53787,0.78274,0.90647,1.69973,0.000276192,0.000276192,0.000276192
81,10248.8,0.69493,1.00434,1.30707,0.63054,0.67211,0.68714,0.53842,0.78275,0.90735,1.70089,0.000265,0.000265,0.000265
82,10374.7,0.69175,1.00369,1.30418,0.63021,0.67531,0.68737,0.53862,0.78237,0.90849,1.70168,0.000253976,0.000253976,0.000253976
