epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,146.139,0.8671,1.39124,1.45376,0.57466,0.5761,0.50112,0.34645,1.09975,1.22331,2.16553,0.000332872,0.000332872,0.0670457
2,285.166,0.87262,1.38389,1.45696,0.51453,0.58113,0.49924,0.37528,0.92022,1.13911,1.86035,0.000666093,0.000666093,0.0340456
3,419.844,0.86614,1.37744,1.45491,0.51596,0.59615,0.49578,0.3688,0.93994,1.1239,1.83396,0.000998867,0.000998867,0.00104504
4,553.802,0.86549,1.37965,1.4518,0.56935,0.57614,0.51601,0.36714,1.04884,1.12462,2.04617,0.000998489,0.000998489,0.000998489
5,687.787,0.8577,1.36557,1.44703,0.44337,0.63701,0.53018,0.38923,0.95753,1.10087,1.89245,0.000997316,0.000997316,0.000997316
6,822.153,0.85209,1.35577,1.44277,0.60009,0.56944,0.52771,0.38846,0.96078,1.1716,1.90024,0.000995808,0.000995808,0.000995808
7,956.368,0.84419,1.33716,1.4349,0.45103,0.59344,0.5274,0.3896,0.95129,1.13896,1.87892,0.000993967,0.000993967,0.000993967
8,1090.83,0.85123,1.33896,1.4392,0.58952,0.58168,0.544,0.39264,0.99294,1.0865,1.93535,0.000991795,0.000991795,0.000991795
9,1225.38,0.84306,1.32737,1.43236,0.56838,0.59721,0.5426,0.40712,0.91604,1.09484,1.83773,0.000989292,0.000989292,0.000989292
10,1360.12,0.83765,1.32489,1.42822,0.45539,0.66946,0.55551,0.42028,0.88782,1.0457,1.7955,0.000986461,0.000986461,0.000986461
11,1494.36,0.83323,1.31938,1.42396,0.53062,0.64759,0.57022,0.43604,0.86246,1.00642,1.80126,0.000983304,0.000983304,0.000983304
12,1628.97,0.82768,1.3068,1.41951,0.52991,0.63437,0.56855,0.43292,0.88648,1.02805,1.78736,0.000979822,0.000979822,0.000979822
13,1764.56,0.82216,1.3049,1.41587,0.47989,0.64408,0.56944,0.43198,0.87634,1.00566,1.82382,0.000976018,0.000976018,0.000976018
14,1899.8,0.81858,1.29788,1.41245,0.50312,0.65749,0.58605,0.44839,0.86342,0.98749,1.79688,0.000971894,0.000971894,0.000971894
