epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,175.662,1.07664,1.99203,1.65222,0.37006,0.64908,0.23568,0.13151,1.50745,1.879,2.83691,0.000332872,0.000332872,0.0670457
2,321.182,1.02673,1.67936,1.59367,0.36819,0.63137,0.35914,0.23546,1.25397,1.47677,2.29774,0.000666093,0.000666093,0.0340456
3,462.543,0.98144,1.59078,1.55493,0.42099,0.53152,0.34272,0.23705,1.02484,1.62262,1.98069,0.000998867,0.000998867,0.00104504
4,602.897,0.95092,1.54916,1.52566,0.44919,0.65287,0.35931,0.25611,1.02653,inf,2.00522,0.000998489,0.000998489,0.000998489
5,753.716,0.92475,1.49502,1.50313,0.26214,0.52507,0.37165,0.26654,1.03786,3.88701,1.94837,0.000997316,0.000997316,0.000997316
6,898.406,0.90972,1.47203,1.49144,0.43438,0.56132,0.37507,0.27744,0.93997,inf,1.84092,0.000995808,0.000995808,0.000995808
7,1039.26,0.89501,1.44448,1.47703,0.49404,0.54746,0.45269,0.33918,0.92486,1.29699,1.829,0.000993967,0.000993967,0.000993967
8,1180.15,0.89069,1.43025,1.47412,0.46975,0.4843,0.39251,0.29373,0.92086,inf,1.87826,0.000991795,0.000991795,0.000991795
9,1319.79,0.87878,1.40698,1.46352,0.43891,0.5797,0.39266,0.29081,0.96138,inf,1.90498,0.000989292,0.000989292,0.000989292
10,1459.3,0.87458,1.39489,1.45966,0.56581,0.58404,0.52359,0.39092,0.92641,1.09678,1.85894,0.000986461,0.000986461,0.000986461
11,1598.42,0.86777,1.39272,1.45347,0.54975,0.59965,0.50919,0.37917,0.92265,1.11204,1.9017,0.000983304,0.000983304,0.000983304
12,1737.79,0.86215,1.37352,1.44756,0.59086,0.58214,0.5369,0.40692,0.90968,1.0511,1.80436,0.000979822,0.000979822,0.000979822
13,1877.12,0.84851,1.36603,1.43724,0.4527,0.64953,0.53973,0.41143,0.8842,1.03648,1.80374,0.000976018,0.000976018,0.000976018
14,2016.7,0.84976,1.35885,1.43789,0.57337,0.59079,0.5392,0.40911,0.87549,1.03719,1.7839,0.000971894,0.000971894,0.000971894
15,2156.02,0.84477,1.33953,1.43246,0.59414,0.58572,0.55391,0.42447,0.87737,1.01907,1.75182,0.000967454,0.000967454,0.000967454
16,2295.23,0.84256,1.34332,1.43229,0.49712,0.63634,0.56462,0.42898,0.89232,1.00708,1.80778,0.000962701,0.000962701,0.000962701
17,2435,0.83535,1.33621,1.42779,0.58144,0.63536,0.5678,0.434,0.87575,1.00383,1.76052,0.000957637,0.000957637,0.000957637
18,2574.89,0.83069,1.31983,1.42201,0.48694,0.62457,0.56977,0.43722,0.84533,0.98822,1.75576,0.000952267,0.000952267,0.000952267
19,2715.31,0.82641,1.3173,1.41788,0.46667,0.67562,0.57155,0.43695,0.86364,0.9866,1.74984,0.000946593,0.000946593,0.000946593
20,2854.26,0.82372,1.31509,1.41716,0.48809,0.66036,0.57555,0.44272,0.84909,0.97729,1.76038,0.00094062,0.00094062,0.00094062
