epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,8003.9,0.79193,1.251,1.38846,0.57057,0.61302,0.61027,0.47334,0.82939,0.91821,1.7447,0.000743808,0.000743808,0.000743808
43,8195.43,0.79052,1.24448,1.38847,0.57205,0.6108,0.6112,0.47422,0.83085,0.9179,1.74816,0.000732455,0.000732455,0.000732455
44,8385.51,0.78919,1.23824,1.38609,0.57632,0.60889,0.61158,0.47484,0.82991,0.91647,1.74769,0.00072095,0.00072095,0.00072095
45,8575.56,0.7904,1.24886,1.38768,0.56628,0.60938,0.61254,0.47586,0.82812,0.91457,1.7445,0.000709301,0.000709301,0.000709301
46,8764.9,0.78019,1.23581,1.38092,0.56921,0.61414,0.61316,0.47647,0.82642,0.91289,1.74162,0.000697515,0.000697515,0.000697515
47,8954.21,0.77991,1.2323,1.37934,0.57449,0.61461,0.61325,0.47681,0.82546,0.91201,1.74077,0.0006856,0.0006856,0.0006856
48,9143.75,0.77908,1.23088,1.3802,0.57064,0.61621,0.614,0.47714,0.82582,0.91151,1.74089,0.000673565,0.000673565,0.000673565
49,9333.17,0.78355,1.22659,1.38187,0.57311,0.61479,0.61439,0.47729,0.82608,0.91061,1.74098,0.000661418,0.000661418,0.000661418
50,9522.92,0.77754,1.22585,1.37803,0.57807,0.61057,0.61419,0.47739,0.82611,0.90982,1.74048,0.000649168,0.000649168,0.000649168
51,9712.37,0.77863,1.22971,1.37743,0.57984,0.60654,0.61471,0.47786,0.8261,0.90918,1.74097,0.000636821,0.000636821,0.000636821
52,9903.67,0.77499,1.21598,1.37402,0.57644,0.60681,0.61517,0.4784,0.826,0.9093,1.74095,0.000624388,0.000624388,0.000624388
53,10094.8,0.77448,1.22212,1.37558,0.57167,0.61192,0.61546,0.47875,0.82505,0.90881,1.73929,0.000611877,0.000611877,0.000611877
54,10285,0.77795,1.22581,1.37628,0.568,0.6136,0.61594,0.4793,0.82418,0.90805,1.73786,0.000599295,0.000599295,0.000599295
55,10476.3,0.77254,1.213,1.37292,0.56472,0.61814,0.61641,0.47979,0.82348,0.90769,1.73692,0.000586653,0.000586653,0.000586653
56,10667.5,0.76864,1.21608,1.36972,0.5661,0.6212,0.61718,0.47993,0.82363,0.90732,1.73707,0.000573958,0.000573958,0.000573958
57,10858.3,0.76813,1.21532,1.36914,0.56701,0.61646,0.6179,0.48081,0.82323,0.9066,1.73652,0.000561219,0.000561219,0.000561219
58,11049.3,0.76914,1.20805,1.37062,0.56609,0.61685,0.61756,0.48077,0.82284,0.90652,1.73609,0.000548445,0.000548445,0.000548445
59,11239.9,0.76575,1.20917,1.36675,0.55848,0.62307,0.61804,0.48105,0.82266,0.90615,1.73528,0.000535645,0.000535645,0.000535645
60,11431.8,0.76348,1.19751,1.36497,0.56069,0.61968,0.61833,0.48118,0.8227,0.90544,1.73461,0.000522827,0.000522827,0.000522827
61,11623.4,0.76173,1.2094,1.36514,0.56191,0.61914,0.6185,0.48084,0.82288,0.90542,1.73389,0.00051,0.00051,0.00051
62,11814.4,0.76698,1.19733,1.3691,0.555,0.62609,0.61879,0.48122,0.8223,0.90528,1.73237,0.000497173,0.000497173,0.000497173
63,12006.3,0.76325,1.18597,1.36298,0.56069,0.62081,0.61873,0.48135,0.82197,0.90512,1.73121,0.000484355,0.000484355,0.000484355
64,12197,0.75764,1.19501,1.36077,0.55841,0.62028,0.61892,0.48184,0.82147,0.90441,1.73028,0.000471555,0.000471555,0.000471555
65,12388,0.75687,1.19127,1.36054,0.55708,0.62525,0.61925,0.48206,0.82065,0.90385,1.7297,0.000458781,0.000458781,0.000458781
66,12579.5,0.75505,1.18956,1.35925,0.56948,0.61708,0.61925,0.48254,0.82004,0.90337,1.72902,0.000446042,0.000446042,0.000446042
67,12769.5,0.75464,1.18543,1.35927,0.55669,0.6261,0.6201,0.48344,0.81923,0.90223,1.72831,0.000433347,0.000433347,0.000433347
68,12959,0.75117,1.18195,1.35717,0.55596,0.62369,0.62077,0.4841,0.81869,0.90131,1.7278,0.000420705,0.000420705,0.000420705
69,13149,0.75032,1.1765,1.35513,0.52367,0.66198,0.62162,0.48434,0.81829,0.9009,1.72779,0.000408123,0.000408123,0.000408123
70,13338.8,0.7551,1.17991,1.35831,0.53865,0.64715,0.62242,0.48501,0.81796,0.90055,1.72771,0.000395612,0.000395612,0.000395612
71,13528.4,0.75227,1.17876,1.35607,0.52465,0.65933,0.62293,0.48536,0.81797,0.90041,1.72795,0.000383179,0.000383179,0.000383179
72,13718,0.74881,1.17121,1.3539,0.52872,0.6558,0.62342,0.48579,0.8175,0.90004,1.72799,0.000370832,0.000370832,0.000370832
73,13908.4,0.74473,1.17667,1.35249,0.52781,0.65818,0.62405,0.48637,0.8168,0.90006,1.72747,0.000358582,0.000358582,0.000358582
74,14098.3,0.74979,1.17183,1.35383,0.56155,0.62992,0.62509,0.48713,0.81635,0.89976,1.72661,0.000346435,0.000346435,0.000346435
75,14290.6,0.74704,1.17703,1.3546,0.55903,0.62714,0.62559,0.4876,0.81602,0.89925,1.72554,0.0003344,0.0003344,0.0003344
76,14482.2,0.74494,1.16452,1.3504,0.56493,0.61814,0.62545,0.48737,0.81549,0.89981,1.72486,0.000322485,0.000322485,0.000322485
77,14673.8,0.74179,1.15786,1.34798,0.56627,0.61685,0.62638,0.48824,0.81473,0.89943,1.72396,0.000310699,0.000310699,0.000310699
78,14865.2,0.73979,1.16659,1.34945,0.53334,0.65804,0.62662,0.48843,0.8143,0.8994,1.72332,0.00029905,0.00029905,0.00029905
79,15056.2,0.74317,1.16335,1.34962,0.53645,0.65625,0.62732,0.48899,0.81363,0.89925,1.72229,0.000287545,0.000287545,0.000287545
80,15247.7,0.74239,1.1573,1.34869,0.54016,0.65331,0.6283,0.49009,0.81281,0.8989,1.72137,0.000276192,0.000276192,0.000276192
81,15439,0.74298,1.15924,1.34885,0.55228,0.64104,0.62905,0.49066,0.8119,0.89911,1.72111,0.000265,0.000265,0.000265
82,15630.6,0.73702,1.15925,1.34377,0.55798,0.63117,0.62972,0.49125,0.81121,0.89849,1.72066,0.000253976,0.000253976,0.000253976
83,15823.4,0.73587,1.1526,1.34328,0.56116,0.62944,0.63031,0.49176,0.8109,0.89816,1.72039,0.000243127,0.000243127,0.000243127
84,16014.9,0.73559,1.14795,1.34285,0.55951,0.62837,0.63049,0.4922,0.81037,0.89777,1.71986,0.000232461,0.000232461,0.000232461
85,16207.4,0.73559,1.14814,1.34238,0.56767,0.62257,0.63094,0.49259,0.81004,0.89741,1.71958,0.000221985,0.000221985,0.000221985
86,16400.3,0.7355,1.14441,1.34375,0.56647,0.62368,0.63143,0.49327,0.80966,0.89767,1.71963,0.000211707,0.000211707,0.000211707
87,16593.1,0.73598,1.14517,1.34182,0.57329,0.62019,0.63172,0.49369,0.80899,0.89694,1.71898,0.000201633,0.000201633,0.000201633
88,16785.9,0.73253,1.14729,1.3432,0.57494,0.62039,0.6318,0.4937,0.80858,0.8971,1.71862,0.00019177,0.00019177,0.00019177
89,16978.1,0.7291,1.1414,1.3405,0.57533,0.6216,0.63199,0.49423,0.80782,0.89667,1.71779,0.000182126,0.000182126,0.000182126
90,17167.6,0.73037,1.14192,1.33832,0.57339,0.62331,0.63259,0.49443,0.80749,0.89627,1.71781,0.000172706,0.000172706,0.000172706
91,17357.8,0.72632,1.14178,1.33759,0.57829,0.62292,0.633,0.49533,0.80694,0.89623,1.71787,0.000163518,0.000163518,0.000163518
92,17548.3,0.73024,1.1386,1.34113,0.57899,0.62305,0.63372,0.49604,0.80632,0.89643,1.71769,0.000154567,0.000154567,0.000154567
93,17738.6,0.72685,1.13776,1.33899,0.56813,0.62963,0.63422,0.49647,0.8059,0.89654,1.71767,0.000145859,0.000145859,0.000145859
94,17928.7,0.72867,1.13768,1.33798,0.57217,0.62858,0.63481,0.49715,0.8056,0.89636,1.71754,0.000137401,0.000137401,0.000137401
95,18118.8,0.72923,1.13684,1.33784,0.57215,0.62797,0.63533,0.49746,0.80534,0.89641,1.71736,0.000129198,0.000129198,0.000129198
96,18309.2,0.72656,1.13421,1.33788,0.57625,0.62546,0.63588,0.498,0.80486,0.89603,1.71686,0.000121257,0.000121257,0.000121257
97,18499.7,0.72429,1.13222,1.33368,0.58074,0.62128,0.6364,0.49867,0.80436,0.89551,1.71644,0.000113582,0.000113582,0.000113582
98,18691.3,0.72399,1.12501,1.33508,0.58547,0.62166,0.63709,0.49926,0.80402,0.89588,1.71623,0.000106178,0.000106178,0.000106178
99,18883.9,0.72624,1.12711,1.3385,0.58812,0.6196,0.63728,0.49931,0.80375,0.89594,1.71583,9.90514e-05,9.90514e-05,9.90514e-05
100,19076.2,0.72568,1.12764,1.33514,0.56532,0.64209,0.6381,0.49978,0.80323,0.89584,1.71503,9.22063e-05,9.22063e-05,9.22063e-05
101,19268.3,0.45286,0.76912,1.29172,0.57048,0.63468,0.63841,0.5,0.80289,0.89611,1.71482,8.56476e-05,8.56476e-05,8.56476e-05
102,19457.6,0.43674,0.73283,1.27336,0.57529,0.63196,0.63891,0.50056,0.8031,0.89525,1.71495,7.93796e-05,7.93796e-05,7.93796e-05
103,19646.3,0.43717,0.72054,1.2735,0.57658,0.63091,0.63927,0.50107,0.80326,0.89534,1.71523,7.34068e-05,7.34068e-05,7.34068e-05
104,19836.3,0.4303,0.71308,1.26896,0.56724,0.64265,0.64037,0.5023,0.80291,0.8947,1.71492,6.77332e-05,6.77332e-05,6.77332e-05
105,20026.5,0.43335,0.71065,1.2683,0.57004,0.64603,0.64095,0.50269,0.80254,0.89421,1.71485,6.23627e-05,6.23627e-05,6.23627e-05
106,20216.6,0.42919,0.70802,1.26532,0.56853,0.64788,0.64151,0.50369,0.80236,0.8942,1.71523,5.7299e-05,5.7299e-05,5.7299e-05
107,20406.3,0.42862,0.70146,1.2646,0.56388,0.65264,0.64219,0.50468,0.8022,0.89353,1.7153,5.25456e-05,5.25456e-05,5.25456e-05
108,20596.2,0.42774,0.6978,1.26401,0.56883,0.64601,0.64236,0.50475,0.80224,0.89398,1.7159,4.81057e-05,4.81057e-05,4.81057e-05
109,20786.4,0.42731,0.69819,1.25894,0.56944,0.64929,0.6426,0.50482,0.80179,0.89425,1.71568,4.39823e-05,4.39823e-05,4.39823e-05
110,20976.5,0.4231,0.6944,1.2625,0.57022,0.65075,0.64295,0.5047,0.80154,0.8942,1.71565,4.01783e-05,4.01783e-05,4.01783e-05
111,21166.2,0.42565,0.68964,1.2603,0.5708,0.64888,0.64339,0.50524,0.80116,0.89395,1.71503,3.66963e-05,3.66963e-05,3.66963e-05
112,21356.5,0.42211,0.68919,1.25839,0.57023,0.65373,0.64395,0.50564,0.80103,0.89365,1.71524,3.35387e-05,3.35387e-05,3.35387e-05
113,21544.4,0.41933,0.68837,1.25791,0.57235,0.65655,0.64402,0.50579,0.80033,0.89379,1.71485,3.07077e-05,3.07077e-05,3.07077e-05
114,21732.2,0.41829,0.68436,1.25726,0.57159,0.65776,0.64411,0.50578,0.7997,0.89364,1.71441,2.82051e-05,2.82051e-05,2.82051e-05
115,21919.9,0.42217,0.6841,1.25708,0.57235,0.6588,0.64471,0.50627,0.79912,0.89364,1.71392,2.60327e-05,2.60327e-05,2.60327e-05
116,22108.1,0.42246,0.68391,1.25794,0.57125,0.65915,0.64503,0.50633,0.79887,0.89346,1.71359,2.4192e-05,2.4192e-05,2.4192e-05
117,22296.1,0.42114,0.68412,1.25446,0.57295,0.65728,0.64548,0.5067,0.79822,0.89379,1.71315,2.26843e-05,2.26843e-05,2.26843e-05
118,22484.5,0.42124,0.68076,1.25596,0.57564,0.65512,0.64573,0.50712,0.79759,0.89371,1.71283,2.15105e-05,2.15105e-05,2.15105e-05
119,22672.8,0.42181,0.68251,1.25821,0.57675,0.65349,0.64587,0.50702,0.79714,0.89385,1.7128,2.06715e-05,2.06715e-05,2.06715e-05
120,22861.9,0.41309,0.68194,1.25151,0.57899,0.65068,0.6461,0.50745,0.79682,0.89395,1.71263,2.01679e-05,2.01679e-05,2.01679e-05
