epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,11202.8,0.77518,1.21505,1.37291,0.53938,0.6829,0.63604,0.49667,0.81892,0.89817,1.72243,0.000743808,0.000743808,0.000743808
43,11468,0.77333,1.20868,1.37415,0.5499,0.67052,0.63645,0.49725,0.81636,0.89744,1.71863,0.000732455,0.000732455,0.000732455
44,11733.4,0.76825,1.20614,1.36927,0.54931,0.6741,0.63786,0.49837,0.81432,0.89554,1.72075,0.00072095,0.00072095,0.00072095
45,11999.1,0.76996,1.20987,1.37031,0.54913,0.67308,0.63845,0.49903,0.81249,0.89339,1.72006,0.000709301,0.000709301,0.000709301
46,12264.9,0.76241,1.19623,1.3656,0.5559,0.67151,0.6408,0.50027,0.81189,0.8923,1.72205,0.000697515,0.000697515,0.000697515
47,12530.5,0.76103,1.18906,1.36264,0.56115,0.6617,0.6402,0.50038,0.81099,0.8926,1.72536,0.0006856,0.0006856,0.0006856
48,12795.4,0.76195,1.18629,1.36445,0.55751,0.67281,0.64115,0.50133,0.81041,0.89116,1.72461,0.000673565,0.000673565,0.000673565
49,13060.7,0.76224,1.18904,1.36467,0.56857,0.65446,0.64224,0.50293,0.80975,0.89013,1.72512,0.000661418,0.000661418,0.000661418
50,13326.2,0.75735,1.18694,1.36184,0.56777,0.65776,0.64342,0.50425,0.80948,0.88914,1.72505,0.000649168,0.000649168,0.000649168
51,13591.5,0.75558,1.18893,1.35798,0.56631,0.66814,0.64472,0.50503,0.80841,0.88857,1.72344,0.000636821,0.000636821,0.000636821
52,13857,0.75618,1.16951,1.35747,0.5738,0.66474,0.64622,0.50627,0.80795,0.88799,1.72178,0.000624388,0.000624388,0.000624388
53,14122.4,0.75372,1.17147,1.35755,0.5749,0.66426,0.64702,0.50681,0.80722,0.88748,1.72,0.000611877,0.000611877,0.000611877
54,14387.8,0.75557,1.17468,1.35763,0.57418,0.66301,0.64782,0.5074,0.8071,0.88662,1.72098,0.000599295,0.000599295,0.000599295
