epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,322.187,1.16271,1.8295,1.71928,0.41923,0.5646,0.29078,0.1731,1.45004,1.79832,2.52129,0.000332872,0.000332872,0.0670457
2,612.517,1.08513,1.69872,1.64167,0.38341,0.59333,0.34249,0.22984,1.19229,1.51094,2.18666,0.000666093,0.000666093,0.0340456
3,895.609,1.01834,1.62021,1.5852,0.40852,0.58835,0.37309,0.26385,1.05829,1.35495,2.01108,0.000998867,0.000998867,0.00104504
4,1178.6,0.98016,1.57835,1.55024,0.47293,0.60159,0.3881,0.27553,1.04751,1.35333,2.01551,0.000998489,0.000998489,0.000998489
5,1461.89,0.94507,1.51924,1.5205,0.35983,0.60704,0.42163,0.30694,0.98219,1.25549,1.93998,0.000997316,0.000997316,0.000997316
6,1745.13,0.92843,1.4949,1.50775,0.49264,0.58025,0.43066,0.30616,1.00167,1.33997,1.99189,0.000995808,0.000995808,0.000995808
7,2027.78,0.9075,1.46246,1.48889,0.51283,0.59571,0.4738,0.35789,0.91822,1.14173,1.86105,0.000993967,0.000993967,0.000993967
8,2310.72,0.89989,1.44746,1.48272,0.49173,0.60484,0.46321,0.33773,0.96215,1.24718,1.94599,0.000991795,0.000991795,0.000991795
9,2593.25,0.88819,1.42623,1.47289,0.37123,0.6179,0.48815,0.36784,0.92109,1.11889,1.92388,0.000989292,0.000989292,0.000989292
10,2876.37,0.88107,1.41125,1.46561,0.51862,0.60672,0.47741,0.35731,0.91465,1.20902,1.86992,0.000986461,0.000986461,0.000986461
11,3159.2,0.86673,1.40387,1.45356,0.55582,0.57562,0.5067,0.38396,0.88837,1.0806,1.83712,0.000983304,0.000983304,0.000983304
12,3442.02,0.86227,1.38045,1.44994,0.56179,0.59188,0.51744,0.38888,0.92162,1.06625,1.85875,0.000979822,0.000979822,0.000979822
13,3725.18,0.84959,1.36453,1.43941,0.39497,0.64077,0.51828,0.38499,0.90854,1.10758,1.89866,0.000976018,0.000976018,0.000976018
14,4007.87,0.84575,1.35632,1.43667,0.45001,0.62876,0.54101,0.40913,0.88701,1.02553,1.82485,0.000971894,0.000971894,0.000971894
15,4291.06,0.83962,1.34047,1.42987,0.56744,0.61166,0.53887,0.41109,0.85794,1.03267,1.78966,0.000967454,0.000967454,0.000967454
16,4574.24,0.83695,1.33873,1.42967,0.44674,0.6676,0.55125,0.41808,0.87855,1.00285,1.82605,0.000962701,0.000962701,0.000962701
17,4857.02,0.82943,1.33276,1.42419,0.45454,0.65491,0.56195,0.43069,0.85759,0.9945,1.79842,0.000957637,0.000957637,0.000957637
18,5140.53,0.82478,1.31121,1.41856,0.47229,0.66422,0.56486,0.42835,0.86823,1.00342,1.80886,0.000952267,0.000952267,0.000952267
