epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,358.349,1.18433,2.00413,1.71639,0.37933,0.40075,0.19846,0.11072,1.5717,2.45996,2.69928,0.000332872,0.000332872,0.0670457
2,679.901,1.11425,1.69399,1.636,0.39608,0.58192,0.33609,0.23648,1.11385,1.47918,2.04609,0.000666093,0.000666093,0.0340456
3,989.756,1.06021,1.60949,1.58963,0.39317,0.57862,0.33648,0.23871,1.05474,1.39309,2.02365,0.000998867,0.000998867,0.00104504
4,1299.72,1.01802,1.58382,1.55349,0.44861,0.60727,0.38675,0.2673,1.08023,1.30326,2.108,0.000998489,0.000998489,0.000998489
5,1609.6,0.9832,1.53116,1.52572,0.31981,0.6337,0.42173,0.30984,0.96679,1.32836,1.85426,0.000997316,0.000997316,0.000997316
6,1919.22,0.96171,1.5016,1.50969,0.48938,0.58838,0.41189,0.2905,1.06842,1.19689,2.0357,0.000995808,0.000995808,0.000995808
7,2228.43,0.9377,1.47451,1.49085,0.45538,0.54463,0.41666,0.30563,1.00645,1.22722,1.90344,0.000993967,0.000993967,0.000993967
8,2537.9,0.93845,1.449,1.48671,0.51672,0.57027,0.47102,0.34754,0.95392,1.12686,1.86892,0.000991795,0.000991795,0.000991795
9,2847.58,0.92259,1.42643,1.47518,0.49198,0.57386,0.4539,0.32984,0.99549,1.14526,1.9354,0.000989292,0.000989292,0.000989292
10,3156.94,0.91203,1.4189,1.46703,0.50676,0.5956,0.47463,0.34682,1.00285,1.08957,1.94669,0.000986461,0.000986461,0.000986461
11,3467.22,0.90113,1.41609,1.4578,0,0,0,0,0.90043,inf,1.82577,0.000983304,0.000983304,0.000983304
12,3777.67,0.89835,1.39231,1.45587,0,0,0,0,0.90676,inf,1.80183,0.000979822,0.000979822,0.000979822
