epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,213.566,1.15834,2.0876,1.68059,0.41888,0.58913,0.31355,0.19081,1.31088,1.9196,2.48564,0.000332872,0.000332872,0.0670457
2,388.318,1.09563,1.60381,1.60804,0.46576,0.56327,0.408,0.27563,1.14828,1.32681,2.17027,0.000666093,0.000666093,0.0340456
3,556.95,1.03266,1.55434,1.56227,0.47415,0.53308,0.41583,0.29882,1.02912,1.19795,1.95199,0.000998867,0.000998867,0.00104504
4,725.725,0.99889,1.52711,1.53387,0.50057,0.5753,0.4162,0.29313,1.05476,1.2978,2.0618,0.000998489,0.000998489,0.000998489
5,893.988,0.96418,1.47978,1.50723,0.37784,0.62527,0.45505,0.32864,1.00863,1.16597,1.97798,0.000997316,0.000997316,0.000997316
6,1062.6,0.9483,1.46198,1.49477,0.37049,0.63349,0.47129,0.35225,0.91706,1.09068,1.83665,0.000995808,0.000995808,0.000995808
7,1231.22,0.93335,1.43836,1.48242,0.53613,0.58128,0.4863,0.36317,0.95601,1.04176,1.87678,0.000993967,0.000993967,0.000993967
8,1399.97,0.92156,1.42226,1.47215,0.37319,0.5959,0.48366,0.36512,0.90216,1.11858,1.82715,0.000991795,0.000991795,0.000991795
9,1568.79,0.91047,1.40787,1.46232,0.54217,0.56183,0.49574,0.36824,0.94591,1.05737,1.85725,0.000989292,0.000989292,0.000989292
10,1737.22,0.90116,1.39471,1.45553,0.39577,0.61431,0.51119,0.38686,0.90191,1.00213,1.81022,0.000986461,0.000986461,0.000986461
11,1905.46,0.89761,1.3834,1.45061,0.57979,0.58978,0.52021,0.39862,0.87272,0.98944,1.79127,0.000983304,0.000983304,0.000983304
12,2074.26,0.88916,1.36886,1.44504,0.56748,0.58205,0.52663,0.40173,0.87402,0.99338,1.77518,0.000979822,0.000979822,0.000979822
13,2242.67,0.87547,1.36026,1.43667,0.43006,0.64819,0.53354,0.404,0.8876,0.98788,1.82787,0.000976018,0.000976018,0.000976018
14,2411.09,0.87357,1.35363,1.43331,0.47223,0.60914,0.5429,0.40797,0.90307,0.96499,1.82924,0.000971894,0.000971894,0.000971894
15,2579.58,0.86527,1.33482,1.4266,0.49784,0.61049,0.55375,0.42427,0.8733,0.95262,1.76622,0.000967454,0.000967454,0.000967454
16,2747.84,0.86069,1.3441,1.42495,0.51194,0.61525,0.56037,0.43005,0.846,0.93639,1.78595,0.000962701,0.000962701,0.000962701
