epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,242.593,1.1426,1.81685,1.70297,0.43215,0.62902,0.28164,0.14522,1.7578,1.73979,2.92656,0.000332872,0.000332872,0.0670457
2,455.136,1.06118,1.65717,1.62208,0.43577,0.57497,0.34394,0.22882,1.20132,1.50173,2.19872,0.000666093,0.000666093,0.0340456
3,685.368,0.99959,1.5881,1.56914,0,0,0,0,1.16258,inf,2.24345,0.000998867,0.000998867,0.00104504
4,916.022,0.97096,1.55133,1.54247,0,0,0,0,1.01634,inf,1.99052,0.000998489,0.000998489,0.000998489
5,1122.22,0.94121,1.50511,1.51884,0.36545,0.64965,0.41337,0.28353,1.1512,1.36741,2.11015,0.000997316,0.000997316,0.000997316
6,1329.01,0.92533,1.47765,1.50375,0.47021,0.58605,0.41458,0.28518,1.09919,1.37174,2.03013,0.000995808,0.000995808,0.000995808
7,1534.99,0.90608,1.45708,1.48762,0.33088,0.61691,0.45887,0.33402,1.0116,1.22806,1.98703,0.000993967,0.000993967,0.000993967
8,1741.09,0.89787,1.43589,1.47982,0.53318,0.57557,0.48119,0.35255,0.99314,1.14806,1.97475,0.000991795,0.000991795,0.000991795
9,1946.73,0.88229,1.41561,1.46771,0.53237,0.57767,0.49103,0.36283,0.93664,1.13711,1.90024,0.000989292,0.000989292,0.000989292
10,2152.7,0.87851,1.40399,1.46301,0.51636,0.64053,0.49787,0.3675,0.984,1.11966,1.93,0.000986461,0.000986461,0.000986461
11,2358.23,0.87118,1.39696,1.45626,0.5298,0.59788,0.50337,0.37897,0.90076,1.10673,1.85206,0.000983304,0.000983304,0.000983304
12,2563.88,0.86672,1.38034,1.4534,0.53074,0.61212,0.51303,0.38942,0.89902,1.07635,1.85213,0.000979822,0.000979822,0.000979822
13,2769.57,0.85421,1.36796,1.44311,0.40969,0.65535,0.53246,0.39395,0.94183,1.06055,1.89843,0.000976018,0.000976018,0.000976018
14,2975.61,0.84827,1.35619,1.43696,0.41112,0.64044,0.52235,0.39347,0.89763,1.07147,1.83846,0.000971894,0.000971894,0.000971894
15,3180.9,0.84317,1.34101,1.43219,0.60261,0.57583,0.54532,0.41177,0.91704,1.03262,1.83693,0.000967454,0.000967454,0.000967454
16,3388.41,0.83887,1.33783,1.43088,0.49187,0.60025,0.54678,0.41983,0.87759,1.1354,1.80744,0.000962701,0.000962701,0.000962701
17,3685.93,0.8316,1.33593,1.4266,0,0,0,0,0.89784,inf,1.82466,0.000957637,0.000957637,0.000957637
18,3891.13,0.82974,1.31447,1.42255,0.45152,0.64639,0.56019,0.42917,0.86406,0.99892,1.78451,0.000952267,0.000952267,0.000952267
19,4096.99,0.82512,1.30803,1.41668,0.47266,0.62917,0.56227,0.4327,0.8683,0.99311,1.80185,0.000946593,0.000946593,0.000946593
20,4302.86,0.82002,1.309,1.41471,0.46945,0.68304,0.57807,0.44463,0.85643,0.98185,1.81175,0.00094062,0.00094062,0.00094062
21,4508.37,0.81837,1.28985,1.41365,0.50879,0.65368,0.58496,0.45211,0.84918,0.96618,1.77809,0.000934352,0.000934352,0.000934352
22,4716.7,0.81784,1.29545,1.41137,0.49847,0.67915,0.58772,0.4516,0.86137,0.96972,1.76775,0.000927794,0.000927794,0.000927794
23,4922.86,0.81537,1.2857,1.40907,0.4803,0.65806,0.58385,0.45113,0.85274,0.94904,1.78725,0.000920949,0.000920949,0.000920949
