epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,195.753,1.10993,1.79364,1.67022,0.35929,0.56993,0.23522,0.09434,1.8895,2.30675,3.17868,0.000332872,0.000332872,0.0670457
2,381.745,1.03111,1.62509,1.59359,0.29696,0.66776,0.35765,0.22098,1.27551,1.47196,2.43384,0.000666093,0.000666093,0.0340456
3,563.599,0.97515,1.54911,1.54686,0.44324,0.54312,0.39993,0.26584,1.17951,1.43445,2.18358,0.000998867,0.000998867,0.00104504
4,745.094,0.94449,1.51433,1.51882,0.50374,0.63942,0.43577,0.29763,1.0966,1.30409,2.10751,0.000998489,0.000998489,0.000998489
5,926.299,0.91449,1.46904,1.49296,0.34636,0.61216,0.45987,0.33812,0.9543,1.26367,1.92238,0.000997316,0.000997316,0.000997316
6,1107.98,0.9024,1.44241,1.48364,0.52957,0.59102,0.49124,0.35435,0.98469,1.16573,1.95827,0.000995808,0.000995808,0.000995808
7,1289.6,0.8878,1.41992,1.46985,0.49265,0.58316,0.48182,0.35455,0.96631,1.2049,1.90311,0.000993967,0.000993967,0.000993967
8,1471.24,0.88214,1.41198,1.46515,0.50486,0.56449,0.47074,0.3385,0.99964,1.24196,2.01002,0.000991795,0.000991795,0.000991795
9,1652.82,0.8725,1.38302,1.45683,0.57097,0.58687,0.52265,0.39283,0.90824,1.07018,1.86087,0.000989292,0.000989292,0.000989292
10,1834.54,0.86391,1.3757,1.44856,0.47962,0.63184,0.52844,0.39792,0.89295,1.13101,1.83719,0.000986461,0.000986461,0.000986461
11,2016.19,0.85755,1.36818,1.4427,0.55921,0.5844,0.52911,0.40013,0.91077,1.08153,1.86816,0.000983304,0.000983304,0.000983304
12,2198.22,0.85024,1.35538,1.43769,0.57981,0.58104,0.53905,0.40803,0.88621,1.05734,1.78809,0.000979822,0.000979822,0.000979822
13,2379.78,0.84178,1.33773,1.43008,0.43811,0.66493,0.55279,0.41149,0.92058,1.049,1.86638,0.000976018,0.000976018,0.000976018
14,2561.68,0.83629,1.32994,1.42602,0.46772,0.64477,0.54995,0.41493,0.88038,1.01422,1.85443,0.000971894,0.000971894,0.000971894
15,2743.77,0.8328,1.31653,1.42182,0.60809,0.57654,0.56542,0.4281,0.89057,1.01211,1.81148,0.000967454,0.000967454,0.000967454
16,2925.74,0.8317,1.3143,1.42068,0.4917,0.62103,0.56147,0.42915,0.87129,1.01143,1.81221,0.000962701,0.000962701,0.000962701
17,3107.8,0.82326,1.30989,1.41647,0.50497,0.66864,0.57844,0.44013,0.87214,1.00426,1.77844,0.000957637,0.000957637,0.000957637
18,3289.79,0.82092,1.29147,1.41187,0.48712,0.66659,0.58051,0.4364,0.88869,1.0429,1.82171,0.000952267,0.000952267,0.000952267
19,3471.63,0.81511,1.286,1.4063,0.51151,0.60948,0.58541,0.44626,0.86577,0.96927,1.80284,0.000946593,0.000946593,0.000946593
20,3653.19,0.81104,1.28229,1.40448,0.49622,0.68281,0.59291,0.45453,0.84857,0.95988,1.80702,0.00094062,0.00094062,0.00094062
21,3834.95,0.80799,1.27239,1.40221,0.55306,0.6222,0.60285,0.46122,0.85662,0.94056,1.78011,0.000934352,0.000934352,0.000934352
22,4016.91,0.80381,1.26845,1.39805,0.53741,0.65596,0.604,0.45608,0.88845,0.96892,1.84337,0.000927794,0.000927794,0.000927794
23,4198.79,0.80161,1.26165,1.39703,0.52439,0.66036,0.60597,0.46315,0.85337,0.93967,1.80033,0.000920949,0.000920949,0.000920949
24,4380.6,0.79146,1.24423,1.38985,0.56102,0.64437,0.61669,0.47309,0.8442,0.92341,1.75648,0.000913822,0.000913822,0.000913822
25,4562.43,0.80106,1.24721,1.39456,0.5791,0.63527,0.61968,0.47496,0.85163,0.92266,1.78264,0.000906418,0.000906418,0.000906418
26,4744.58,0.79317,1.2353,1.3868,0.56465,0.64657,0.62319,0.47865,0.8416,0.92069,1.76492,0.000898743,0.000898743,0.000898743
27,4926.41,0.7885,1.22284,1.38552,0.5702,0.65256,0.6293,0.48307,0.83434,0.91364,1.74041,0.000890802,0.000890802,0.000890802
28,5108.51,0.78642,1.22429,1.38345,0.56697,0.6509,0.63355,0.49048,0.82399,0.90482,1.74418,0.000882599,0.000882599,0.000882599
29,5290.56,0.77765,1.20569,1.37767,0.57303,0.65649,0.63835,0.49478,0.82419,0.89829,1.74274,0.000874141,0.000874141,0.000874141
30,5472.68,0.77619,1.20848,1.3757,0.56589,0.66685,0.64251,0.49784,0.82468,0.89424,1.7348,0.000865433,0.000865433,0.000865433
31,5654.64,0.77878,1.20371,1.37585,0.57312,0.64943,0.64054,0.49561,0.82309,0.89536,1.74108,0.000856482,0.000856482,0.000856482
32,5836.7,0.77583,1.19269,1.37398,0.57191,0.64582,0.63989,0.49569,0.82217,0.89915,1.74014,0.000847294,0.000847294,0.000847294
33,6018.17,0.77668,1.1905,1.37362,0.57578,0.66865,0.6454,0.49991,0.82483,0.89568,1.75002,0.000837874,0.000837874,0.000837874
34,6200.09,0.76922,1.18888,1.36927,0.56426,0.67433,0.64706,0.50127,0.82864,0.89323,1.75127,0.00082823,0.00082823,0.00082823
35,6382.33,0.7674,1.1852,1.36744,0.59309,0.65814,0.65061,0.50402,0.82596,0.89231,1.74223,0.000818367,0.000818367,0.000818367
36,6564.43,0.76364,1.16501,1.3626,0.58651,0.66512,0.65505,0.50717,0.81611,0.89181,1.73865,0.000808293,0.000808293,0.000808293
37,6746.48,0.75942,1.17563,1.36101,0.58431,0.67965,0.65735,0.50874,0.81824,0.89159,1.74751,0.000798015,0.000798015,0.000798015
38,6928.44,0.75413,1.15877,1.35765,0.58483,0.68395,0.65898,0.50966,0.81725,0.89227,1.75058,0.000787539,0.000787539,0.000787539
39,7110.53,0.75415,1.1516,1.35626,0.59677,0.67772,0.66209,0.51287,0.81679,0.88895,1.754,0.000776873,0.000776873,0.000776873
40,7292.92,0.75722,1.15117,1.35925,0.60479,0.6734,0.66504,0.51593,0.81407,0.88692,1.75146,0.000766024,0.000766024,0.000766024
41,7475.06,0.7507,1.14866,1.3547,0.59892,0.67569,0.66505,0.51692,0.81227,0.88545,1.74597,0.000755,0.000755,0.000755
42,7657.24,0.74604,1.14485,1.34988,0.6117,0.66658,0.66596,0.51831,0.80893,0.88397,1.73954,0.000743808,0.000743808,0.000743808
43,7839.4,0.74485,1.13073,1.34895,0.60727,0.66728,0.66636,0.51932,0.80825,0.88251,1.73682,0.000732455,0.000732455,0.000732455
